Uniprot_ID	KEGG_Gene_ID	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
A0AAG2UV77	NA					ENST00000709157.1	ENSP00000517529.1	ENSG00000291895.1	5408			HGNC:9157	9157		IPR000734,IPR001024,IPR002331,IPR013818,IPR016272,IPR029058,IPR033906,IPR036392			PF00151,PF01477		NP_005387.3							
A0AAQ5BGQ0	NA			AL121655,AL121658		ENST00000713716.1	ENSP00000519019.1	ENSG00000021574.15				HGNC:11233	11233		IPR003593,IPR003959,IPR003960,IPR007330,IPR015415,IPR017179,IPR027417,IPR035106,IPR041569,IPR050304			PF00004,PF09336,PF17862									
A0AAQ5BH13	NA			AC063965,KF455271		ENST00000713839.1	ENSP00000519144.1	ENSG00000171862.16				HGNC:9588	9588		IPR000387,IPR003595,IPR014020,IPR016130,IPR017361,IPR029021,IPR029023,IPR035892,IPR045101,IPR051281			PF10409,PF22785									
A0AV02	hsa:84561			AC055752,AC108688,AC117488,AF345197,AF389851,AF390442,AK026841,BC020506,BC063528,BC126158,BC126160,BX538023,CR457363,CR749632		ENST00000393469.8,ENST00000430155.6,ENST00000469902.6	ENSP00000377112.4,ENSP00000415713.2,ENSP00000418783.1	ENSG00000221955.11	84561			HGNC:15595	15595		IPR004841,IPR004842	hsa:84561		PF00324		NP_001182412.2,NP_078904.3							
A0AV96	hsa:54502			AC098869,AC112717,AF261889,AF262323,AK000280,BC034402,BC126261		ENST00000295971.12,ENST00000381793.6,ENST00000381795.10	ENSP00000295971.7,ENSP00000371212.2,ENSP00000371214.6	ENSG00000163694.15	54502			HGNC:30358	30358		IPR000504,IPR006535,IPR012677,IPR034440,IPR034445,IPR035979,IPR047044	hsa:54502		PF00076		NP_001092104.1,NP_001358042.1,NP_061900.2,XP_005248160.1,XP_005248164.1,XP_005248165.1,XP_005248166.1,XP_011512006.1,XP_011512009.1,XP_011512010.1,XP_016863793.1,XP_016863794.1,XP_016863795.1,XP_016863796.1,XP_016863797.1,XP_016863799.1,XP_047271752.1,XP_047271753.1,XP_047271754.1,XP_047271756.1,XP_047271757.1,XP_047271758.1,XP_047271773.1,XP_047271774.1,XP_047271775.1,XP_047271776.1,XP_047271777.1,XP_047271778.1,XP_047271779.1,XP_047271780.1,XP_054206187.1,XP_054206188.1,XP_054206189.1,XP_054206190.1,XP_054206191.1,XP_054206192.1,XP_054206193.1,XP_054206194.1,XP_054206195.1,XP_054206196.1,XP_054206197.1,XP_054206198.1,XP_054206199.1,XP_054206213.1,XP_054206214.1,XP_054206215.1,XP_054206216.1,XP_054206217.1,XP_054206218.1,XP_054206219.1,XP_054206220.1,XP_054206221.1,XP_054206222.1							
A0AVF1	hsa:79989		CPX-5022	AC009220,AC018644,AK022633,AK299132,AL137393,BC126331,BC130339,BC144151,CH236950		ENST00000343187.8,ENST00000430935.5,ENST00000464848.5	ENSP00000339135.4,ENSP00000410655.1,ENSP00000419279.1	ENSG00000105948.13	79989			HGNC:21882	21882		IPR011990,IPR019734,IPR030511	hsa:79989		PF12895	R-HSA-5620924	NP_001138392.1,NP_001138395.1,NP_079202.2							
A0AVG3	NA			AC103758,AC129918,BC126343,KC877361,KC877368,KC877376,KC877391		ENST00000307180.4,ENST00000520166.5	ENSP00000303437.4,ENSP00000427770.2	ENSG00000171045.16	203062			HGNC:26437	26437		IPR000727,IPR006011,IPR010989,IPR028002			PF05739,PF13873,PF14523		NP_001350669.1,XP_016868666.1							
A0AVI4	hsa:92305			AC016773,BC009331,BC126370,CH471131		ENST00000303277.6,ENST00000382936.8	ENSP00000305243.2,ENSP00000372394.3	ENSG00000168936.12	92305			HGNC:25137	25137		IPR018801	hsa:92305		PF10272	R-HSA-8866654	NP_001120738.1,NP_612394.1							
A0AVK6	hsa:79733			AB231781,AK026964,AK292688,BC028244,BC090877,BC108700,BC126400,BC126402,CH471064		ENST00000250024.9,ENST00000527884.5,ENST00000620009.4	ENSP00000250024.4,ENSP00000434199.1,ENSP00000481103.1	ENSG00000129173.13	79733			HGNC:24727	24727		IPR003316,IPR015633,IPR036388,IPR036390	hsa:79733		PF02319	R-HSA-6804116	NP_001243300.1,NP_001243301.1,NP_078956.2							
A0AVT1	hsa:55236	6.2.1.45		AB014773,AC079880,AC096720,AK001670,AK094969,AK314371,AL832015,AL832458,AY359880,BC031637,BC126484,BC126486,EF623993		ENST00000322244.10,ENST00000420827.2	ENSP00000313454.4,ENSP00000399234.2	ENSG00000033178.13	55236			HGNC:25581	25581		IPR000011,IPR000594,IPR018075,IPR018965,IPR019572,IPR032418,IPR032420,IPR035985,IPR038252,IPR042063,IPR042302,IPR042449,IPR045886	hsa:55236		PF00899,PF09358,PF10585,PF16190,PF16191	R-HSA-8866652,R-HSA-983168	NP_060697.4							
A0FGR8	hsa:57488			AB033054,AJ303365,AK001181,AK124091,AK126214,AL833233,AY368150,BC013957,CH236954,DQ993201		ENST00000652148.1	ENSP00000499020.1	ENSG00000117868.18	57488			HGNC:22211	22211		IPR000008,IPR031468,IPR035892,IPR037733,IPR037749,IPR037752,IPR039010,IPR051634	hsa:57488		PF00168,PF17047	R-HSA-9845576	NP_065779.1							
A0FGR9	hsa:83850			AJ303366,AK289530,BC037292,DQ993202		ENST00000389567.9,ENST00000490835.5	ENSP00000374218.4,ENSP00000417388.1	ENSG00000158220.14	83850			HGNC:24295	24295		IPR000008,IPR031468,IPR035892,IPR037733,IPR037749,IPR037752,IPR039010,IPR051634	hsa:83850		PF00168,PF17047	R-HSA-9845576	NP_001309760.1,NP_114119.2,XP_047305007.1,XP_047305008.1,XP_054204038.1,XP_054204039.1							
A0JLT2	hsa:219541		CPX-3227	AY148462,BC009723,BC037223,CH471076		ENST00000337672.9,ENST00000645681.2	ENSP00000337340.4,ENSP00000493863.2	ENSG00000156603.20	219541			HGNC:29600	29600		IPR019403	hsa:219541		PF10278	R-HSA-1989781,R-HSA-381340,R-HSA-9833110	NP_001304007.1,NP_703151.3							
A0JNW5	hsa:23074			AB014601,AL136821,AL833850,BC003391,BC014891,BC026286,BC127017		ENST00000279907.12,ENST00000356828.7	ENSP00000279907.7,ENSP00000349285.3	ENSG00000111647.13	23074			HGNC:29102	29102		IPR026728	hsa:23074		PF24917	R-HSA-9696270	NP_001006948.1,NP_055869.1							
A0JP26	hsa:102724631			AC060814,AY465170,AY465173,BC066981,BC127123		ENST00000611217.5,ENST00000612601.2,ENST00000710712.1	ENSP00000483103.1,ENSP00000483189.1,ENSP00000518425.1	ENSG00000278522.5,ENSG00000288142.2	102724631			HGNC:51240	51240		IPR002110,IPR036770,IPR039497,IPR050657	hsa:102724631		PF12796,PF14915		NP_997238.2,XP_011542097.1							
A0M8Q6	NA		CPX-6910,CPX-6927,CPX-6935,CPX-6942,CPX-6948,CPX-6954,CPX-6961,CPX-6967,CPX-6974	AC245028,CH471095,D87017,X51755								HGNC:5861	5861		IPR003006,IPR003597,IPR007110,IPR013783,IPR036179,IPR050160			PF07654	R-HSA-166663,R-HSA-173623,R-HSA-198933,R-HSA-202733,R-HSA-2029481,R-HSA-2029482,R-HSA-2029485,R-HSA-2168880,R-HSA-2454202,R-HSA-2730905,R-HSA-2871796,R-HSA-2871809,R-HSA-2871837,R-HSA-5690714,R-HSA-9664323,R-HSA-9664422,R-HSA-9679191,R-HSA-977606,R-HSA-983695								
A0MZ66	hsa:57698			AB046818,AC012308,AC023283,AK001984,AK091381,AK091578,AK095419,AK095703,AK095709,AK302705,AK304865,AL731557,BC022348,BC032303,CH471066,CR749417,EF055487		ENST00000260777.14,ENST00000355371.9,ENST00000392901.10,ENST00000392903.3,ENST00000615301.4	ENSP00000260777.11,ENSP00000347532.4,ENSP00000376635.4,ENSP00000376636.3,ENSP00000480109.1	ENSG00000187164.20	57698			HGNC:29319	29319		IPR024849	hsa:57698			R-HSA-437239	NP_001120683.1,NP_001245227.1,NP_001245228.1,NP_001245229.1,NP_060800.2,XP_016871951.1							
A0PJK1	hsa:125206			AC003957,AC090286,AK057946,AK298345,BC034380,BC039868,BC062617		ENST00000317977.10,ENST00000395643.6,ENST00000395645.4,ENST00000395647.6,ENST00000417251.6	ENSP00000324346.6,ENSP00000379005.2,ENSP00000379007.3,ENSP00000379008.2,ENSP00000401875.2	ENSG00000154025.16	125206			HGNC:23155	23155		IPR001734,IPR018212,IPR038377	hsa:125206		PF00474	R-HSA-189200	NP_001035915.1,NP_001257577.1,NP_001257578.1,NP_001269346.1,NP_689564.3							
A0PJY2	hsa:389549			AK300742,BC127714,BC127715,BC136684,BC144367,CH236947		ENST00000427185.2,ENST00000442488.7	ENSP00000392727.2,ENSP00000411145.2	ENSG00000128610.12	389549			HGNC:22788	22788		IPR013087,IPR036236	hsa:389549		PF00096,PF13912		NP_001019784.2,NP_001153736.1,XP_005250394.1,XP_011514504.1,XP_054214163.1,XP_054214164.1							
A0PK00	hsa:144404			AK126568,BC127768,BC127769		ENST00000342607.10,ENST00000449592.7	ENSP00000345152.6,ENSP00000404991.2	ENSG00000188735.13	144404			HGNC:32008	32008		IPR012926	hsa:144404		PF07851		NP_001074294.2,XP_016874342.1							
A0PK11	hsa:645104			AC093600,BC127863		ENST00000511148.2	ENSP00000424711.2	ENSG00000249581.2	645104			HGNC:33939	33939		IPR026748	hsa:645104				NP_001073296.1							
A1A4S6	hsa:79658			AB050785,BC011920,BC109029,BC109030,BC126899,BC128055		ENST00000336498.8	ENSP00000336923.3	ENSG00000071205.12	79658			HGNC:26099	26099		IPR000198,IPR001452,IPR001849,IPR004148,IPR008936,IPR011993,IPR027267,IPR035485,IPR036028,IPR047225,IPR047234	hsa:79658		PF00169,PF00620,PF14604,PF16746	R-HSA-211728,R-HSA-8980692,R-HSA-9013148,R-HSA-9013149	NP_078881.3							
A1A4Y4	hsa:345611			AC010441,BC128167,BC128168,CH471062,EU742619,FJ824056		ENST00000522154.2	ENSP00000428220.1	ENSG00000237693.5	345611			HGNC:29597	29597		IPR007743,IPR027417,IPR030385,IPR051515	hsa:345611		PF05049		NP_001139277.1,NP_001333486.1							
A1A519	hsa:340069			AC010409,AF427126,AY692447,BC040622,BC128243		ENST00000335286.10,ENST00000379555.7,ENST00000695508.1	ENSP00000334285.6,ENSP00000368873.3,ENSP00000511971.1	ENSG00000164334.16	340069			HGNC:27963	27963		IPR040879	hsa:340069		PF17734		NP_001157463.1,NP_001354885.1,NP_877438.2							
A1A5B4	hsa:338440			AC138230,AK074088,AK096874,AK303642,BC128557		ENST00000332826.7	ENSP00000332788.6	ENSG00000185101.13	338440			HGNC:20679	20679		IPR007632,IPR032394,IPR049452	hsa:338440		PF04547,PF16178	R-HSA-2672351,R-HSA-9733458	NP_001012302.2,XP_011518355.1							
A1A5C7	hsa:63027			AK172770,AL160398,AL445309,BC040876,BC128580,BC128581		ENST00000380298.2,ENST00000380302.8,ENST00000406686.8,ENST00000490273.5	ENSP00000369653.2,ENSP00000369657.4,ENSP00000385028.3,ENSP00000419463.1	ENSG00000137266.15	63027			HGNC:21106	21106		IPR005828,IPR005829,IPR020846,IPR036259	hsa:63027		PF00083		NP_001273384.1,NP_001273385.1,NP_056297.1,NP_068764.3,XP_016866670.1,XP_016866675.1							
A1E959	hsa:54959			AK000520,BC017796,CH471057,EF113908		ENST00000396094.6,ENST00000683306.1	ENSP00000379401.2,ENSP00000507531.1	ENSG00000109205.17	54959			HGNC:26043	26043		IPR026802	hsa:54959		PF15424	R-HSA-977225	NP_060325.3							
A1KXE4	hsa:130074			AY253283,BC066347,BC110642,CH471250		ENST00000389915.4,ENST00000409185.5	ENSP00000374565.3,ENSP00000387051.1	ENSG00000152102.18	130074			HGNC:27016	27016		IPR029247	hsa:130074		PF14944		NP_001009993.2,NP_001308672.1,NP_001308673.1,NP_001308674.1,NP_001308675.1,NP_001308676.1,NP_001308677.1,XP_016858816.1,XP_047299292.1,XP_047299293.1,XP_047299294.1,XP_047299295.1,XP_054196479.1,XP_054196480.1,XP_054196481.1,XP_054196482.1,XP_054196483.1							
A1KZ92	hsa:137902	1.11.1.7		AC011128,AC012413,AC090186,AC103958,AC107374,AK058200,AK131524,AY877349,CH471068,EU170240		ENST00000356297.5	ENSP00000348645.4	ENSG00000147485.13	137902			HGNC:26359	26359		IPR000483,IPR001007,IPR001611,IPR003591,IPR003598,IPR003599,IPR007110,IPR010255,IPR013098,IPR013783,IPR019791,IPR032675,IPR034824,IPR036179,IPR037120	hsa:137902		PF00093,PF03098,PF07679,PF13855,PF13927		NP_653252.3							
A1L0T0	hsa:10994			AC003956,AC004794,BC000109,BC011722,BC011761,BC126913,CH471106,U61263		ENST00000263383.8	ENSP00000263383.3	ENSG00000105135.16	10994			HGNC:6041	6041		IPR000399,IPR011766,IPR012000,IPR012001,IPR029035,IPR029061,IPR045229	hsa:10994		PF00205,PF02775,PF02776		NP_006835.2,XP_005259774.1,XP_054175599.1							
A1L167	hsa:134111	2.3.2.23		BC127723,BC150554		ENST00000399816.4,ENST00000708565.1	ENSP00000382713.3,ENSP00000517282.1	ENSG00000215218.4,ENSG00000291747.1	134111			HGNC:37269	37269		IPR000608,IPR016135	hsa:134111		PF00179		NP_001138633.1							
A1L190	hsa:644186		CPX-2461	BC127859,BC127860,CH471138,EU082028		ENST00000402753.1,ENST00000406915.4	ENSP00000385122.1,ENSP00000385480.3	ENSG00000217442.4	644186			HGNC:35245	35245		IPR028145	hsa:644186		PF15191	R-HSA-1221632	NP_001116697.1,XP_024308029.1,XP_054181794.1							
A1L390	hsa:26030			AB011171,AK074169,AL121774,BC004298,BC011891,BC063554,BC073907,BC129952,BC129953,BX248779		ENST00000247226.13,ENST00000394691.7	ENSP00000247226.8,ENSP00000378183.2	ENSG00000126822.18	26030			HGNC:20364	20364		IPR000219,IPR001849,IPR011993,IPR035899,IPR043324,IPR055251	hsa:26030		PF00621,PF22697	R-HSA-8980692,R-HSA-9013148,R-HSA-9013149,R-HSA-9013406,R-HSA-9013408	NP_001295076.1,XP_016876646.1							
A1L3X0	hsa:79993	2.3.1.199		AB181393,AK027216,AL137506,BC130310,BC130312		ENST00000425382.5,ENST00000508821.6	ENSP00000402634.1,ENSP00000424123.1	ENSG00000164181.14	79993			HGNC:26292	26292		IPR002076,IPR030457,IPR033670	hsa:79993		PF01151	R-HSA-75876	NP_001098028.1,NP_001284546.1,NP_001284547.1,NP_079206.2,XP_005248663.1,XP_006714758.1,XP_011541953.1,XP_016865374.1,XP_054209528.1,XP_054209529.1,XP_054209530.1							
A1L4H1	hsa:284297			AC008735,BC130538,BC130540,EU699476,EU699477		ENST00000389623.11,ENST00000587166.5	ENSP00000374274.4,ENSP00000467252.1	ENSG00000179954.16	284297			HGNC:26641	26641		IPR001190,IPR036772	hsa:284297		PF00530	R-HSA-3000471	NP_001138422.1,NP_001182196.1							
A1L4K1	hsa:123722			AC044907,AC105339,AK122875,BC130569,BC144175		ENST00000334574.12,ENST00000541889.1	ENSP00000335651.8,ENSP00000444078.1	ENSG00000186628.12	123722			HGNC:18024	18024		IPR001870,IPR003877,IPR003879,IPR003961,IPR013320,IPR013783,IPR036116,IPR043136,IPR050617	hsa:123722		PF00041,PF00622		NP_001007123.1,NP_001268734.1,NP_001268735.1,XP_005272482.1,XP_024305612.1,XP_024305613.1							
A1X283	hsa:285590			AB037716,AB430862,AC008671,AC011407,AC090064,DQ109556		ENST00000311601.6	ENSP00000309714.5	ENSG00000174705.13	285590			HGNC:29242	29242		IPR001452,IPR001683,IPR035477,IPR035478,IPR035479,IPR035480,IPR036028,IPR036871,IPR037961,IPR051228	hsa:285590		PF00018,PF00787,PF07653		NP_001017995.1							
A1XBS5	hsa:137392			AC010834,AC120053,AK096298,BC014598,BC108707,CR627475,DQ327715,DQ327716		ENST00000423990.6,ENST00000452913.6,ENST00000518116.5,ENST00000518322.6	ENSP00000391671.2,ENSP00000401774.2,ENSP00000428065.1,ENSP00000429367.1	ENSG00000188343.14	137392			HGNC:30452	30452		IPR009602,IPR027267,IPR035590	hsa:137392		PF06730		NP_001269963.1,NP_660312.2							
A1Z1Q3	hsa:140733	3.1.1.106		AC006198,AK125899,AK131348,AL035073,AL049633,AL049867,AL050324,AL079338,AL117333,AL118503,AL118510,AL121582,AL121584,AL132826,AL133462,AL136991,AL136992,AL138808,AL139825,AL158088,AL161800,AL353798,AL354773,AL355133,AL357654,BC018687,BC035876,BC101216,BC101217,BC101218,BC101219,BC126936,CH471133,EF159161		ENST00000217246.8,ENST00000402914.5,ENST00000407045.3,ENST00000684519.1	ENSP00000217246.4,ENSP00000385290.1,ENSP00000385516.3,ENSP00000507484.1	ENSG00000172264.19	140733			HGNC:16126	16126		IPR002589,IPR043472	hsa:140733		PF01661		NP_001028259.1,NP_001338590.1,NP_542407.2,XP_016883166.1							
A2A288	hsa:340152			AB458221,AB458222,AK127932,AL031133,BC127762,BC157832		ENST00000409806.8	ENSP00000386616.3	ENSG00000178199.14	340152			HGNC:21175	21175		IPR000571,IPR021869,IPR040546,IPR051101	hsa:340152		PF11977,PF18039		NP_997243.2							
A2A2Y4	hsa:257019			AK094281,AK223597,AK297722,AL137847,AL161786,AL450026,AY137774,BC023560,BC037253,CH471089,EF560742		ENST00000304195.8,ENST00000328788.5,ENST00000376434.5,ENST00000376438.5,ENST00000621208.4	ENSP00000303508.3,ENSP00000328615.1,ENSP00000365617.1,ENSP00000365621.1,ENSP00000484839.1	ENSG00000172159.16	257019			HGNC:24125	24125		IPR000299,IPR000798,IPR011993,IPR014352,IPR014847,IPR018979,IPR018980,IPR019747,IPR019748,IPR019749,IPR029071,IPR035963	hsa:257019		PF00373,PF08736,PF09379,PF09380		NP_001231888.1,NP_001231889.1,NP_001231890.1,NP_001231891.1,NP_777598.3							
A2IDD5	hsa:124093			AE006464,AK091831,AK128538,AK298111,AK303991,AY439221,BC027941,BC031561,BC042110,CH471112,Z98258		ENST00000293889.10	ENSP00000293889.6	ENSG00000162004.19	124093			HGNC:14153	14153		IPR029329,IPR039873	hsa:124093		PF14739		NP_001026907.2,XP_047289563.1,XP_054235560.1							
A2PYH4	hsa:164045			AB204867,AC098691,AK094079,BX323048		ENST00000370425.8	ENSP00000359454.3	ENSG00000162669.16	164045			HGNC:20193	20193		IPR001650,IPR004179,IPR011545,IPR014001,IPR027417,IPR036388,IPR036390,IPR052247	hsa:164045		PF00270,PF00271,PF02889,PF23445		NP_001017975.5,XP_011539151.1,XP_011539152.1,XP_011539153.1,XP_011539154.1							
A2RRP1	hsa:51594		CPX-6201	AC007738,AC008278,AC008282,AC074184,AF056195,AF388385,AL050281,BC051792,BC108693,BC131735		ENST00000281513.10	ENSP00000281513.5	ENSG00000151779.14	51594			HGNC:15625	15625		IPR011044,IPR013244,IPR015943,IPR029145,IPR054751	hsa:51594		PF08314,PF15492,PF22913	R-HSA-6811434	NP_056993.2							
A2RTX5	hsa:123283			AK056653,AK057734,BC069346,BC069811,BC074887,BC132671,BC136315,CH471101		ENST00000335968.8	ENSP00000338093.3	ENSG00000185418.16	123283			HGNC:24728	24728		IPR002314,IPR002320,IPR004095,IPR004154,IPR006195,IPR012675,IPR012676,IPR012947,IPR018163,IPR033728,IPR036621,IPR045864,IPR047246	hsa:123283		PF00587,PF02824,PF03129,PF07973		NP_689547.2							
A2RU14	hsa:219854			BC132716,BC132718,BC144270,BC144277,CH471065		ENST00000279968.8,ENST00000526175.5,ENST00000527271.5,ENST00000527766.5,ENST00000529583.5,ENST00000531909.5,ENST00000532407.5,ENST00000682305.1	ENSP00000279968.4,ENSP00000433374.1,ENSP00000434597.1,ENSP00000435526.1,ENSP00000436162.1,ENSP00000436177.1,ENSP00000436596.1,ENSP00000506979.1	ENSG00000150433.10	219854			HGNC:27344	27344		IPR026771	hsa:219854				NP_001074015.1,NP_001245167.1,NP_001245168.2,NP_001245169.1,NP_001245170.1,NP_001245171.2,NP_001245172.2,NP_001245173.1,NP_001245174.1,NP_001245175.2,NP_001245176.1,NP_001374159.1,NP_001374160.1,NP_001374161.1,NP_001374162.1,NP_001374163.1,NP_001374164.1,NP_001374165.1,NP_001374166.1,NP_001374167.1,NP_001374168.1,NP_001374169.1,NP_001374170.1,NP_001374171.1,NP_001374173.1,NP_001374174.1,NP_001374175.1,NP_001374176.1,NP_001374177.1,XP_006718846.1,XP_016872811.1,XP_016872812.1,XP_016872813.1							
A2RU30	hsa:9840			AB018291,AC079842,AF161375,AK298405,AK303223,AK315972,BC044578,BC132732,BC132734,CH471054		ENST00000316577.12,ENST00000449076.6,ENST00000524622.5,ENST00000531122.5,ENST00000532804.5	ENSP00000312679.8,ENSP00000400892.1,ENSP00000432030.1,ENSP00000433098.1,ENSP00000435622.1	ENSG00000135426.16	9840			HGNC:29109	29109		IPR029325,IPR043444	hsa:9840		PF14722		NP_001092285.1,NP_001129502.1,NP_001248773.1,NP_001338077.1,NP_001338078.1,NP_055611.1,XP_005269304.1,XP_006719778.1,XP_011537337.1,XP_011537338.1,XP_011537339.1,XP_016875751.1,XP_016875752.1,XP_047285885.1,XP_047285886.1,XP_047285887.1,XP_054229898.1,XP_054229899.1,XP_054229900.1,XP_054229901.1,XP_054229902.1,XP_054229903.1,XP_054229904.1,XP_054229905.1							
A2RU49	hsa:123688	2.7.1.81		AC027228,AK126453,BC132753,BC144383,CH471136		ENST00000388988.9,ENST00000408962.6,ENST00000563233.2,ENST00000566289.5,ENST00000569878.5	ENSP00000373640.4,ENSP00000386197.2,ENSP00000454850.1,ENSP00000455459.1,ENSP00000456614.1	ENSG00000188266.14	123688			HGNC:34403	34403		IPR002575,IPR011009,IPR050249	hsa:123688		PF01636	R-HSA-71064	NP_001013641.2,NP_001077081.1							
A2RUB1	hsa:284071			AC091152,AK093167,AK302001,BC035159,BC041481,BC132822,BC136642		ENST00000409122.7,ENST00000409464.1	ENSP00000386452.1,ENSP00000386586.1	ENSG00000180336.18	284071			HGNC:26670	26670		IPR027963	hsa:284071		PF15189		NP_001138552.2							
A2RUB6	hsa:285331			AC098478,AC099781,AK095688,AK125303,BC047509,BC132827		ENST00000326595.11,ENST00000394672.8	ENSP00000326050.7,ENSP00000378167.3	ENSG00000180376.17	285331			HGNC:27709	27709		IPR039183,IPR040467	hsa:285331		PF15236		NP_001012524.4,NP_001135419.1,NP_001340081.1,NP_001340082.1,XP_016861723.1,XP_016861724.1							
A2RUC4	hsa:129450	1.14.11.42		AC097717,AK095272,AK298977,BC063502,BC132835,BC136837,CH471063		ENST00000354611.9	ENSP00000346627.4	ENSG00000162971.11	129450			HGNC:26754	26754		IPR003347,IPR041667	hsa:129450		PF13621	R-HSA-6782861	NP_001034782.1							
A2RUH7	hsa:343263			AL390252,BC132900,BC132902,BC144471,CH471122		ENST00000357155.2	ENSP00000349678.1	ENSG00000221986.7	343263			HGNC:30434	30434		IPR003598,IPR003599,IPR003961,IPR007110,IPR013098,IPR013783,IPR036116,IPR036179,IPR050964	hsa:343263		PF00041,PF07679		NP_001010985.2,NP_001252542.1,XP_016856662.1,XP_016856663.1,XP_016856664.1							
A2VDJ0	hsa:23240			AB023139,AC106865,AC116648,AK092270,AL136932,BC044932,BC131505,CH471056		ENST00000409663.7,ENST00000409959.8	ENSP00000386574.3,ENSP00000386787.3	ENSG00000121210.16	23240			HGNC:29146	29146		IPR013783,IPR022113,IPR039877,IPR045695,IPR055435,IPR055436,IPR055437	hsa:23240		PF12371,PF19532,PF24498,PF24499,PF24501		NP_001124479.1,NP_056011.3,XP_047305879.1							
A2VEC9	NA			AB111888,AC004877,BN000852,KF459635,KF459640,KF495712								HGNC:21998	21998		IPR000421,IPR000884,IPR001007,IPR001846,IPR002172,IPR002919,IPR006207,IPR008979,IPR014853,IPR023415,IPR036055,IPR036084,IPR036201,IPR036383,IPR050780			PF00057,PF00090,PF00094,PF00754,PF01826,PF08742,PF23244	R-HSA-5083635,R-HSA-5173214	NP_940857.2							
A3KFJ0	NA			AL121914		ENST00000395907.5	ENSP00000379243.1	ENSG00000087586.18				HGNC:11393	11393		IPR000719,IPR008271,IPR011009,IPR017441,IPR030616			PF00069									
A3KFJ1	NA			AL121914		ENST00000420474.5	ENSP00000388073.1	ENSG00000087586.18				HGNC:11393	11393		IPR000719,IPR011009,IPR017441,IPR030616												
A3KMH1	hsa:23078			AB011136,AL160252,AL161417,AL163544,AL354833,AL442203,AL834181,BC042924,BC053674,BC131802		ENST00000281496.6,ENST00000379310.8	ENSP00000281496.6,ENSP00000368612.3	ENSG00000102763.18	23078			HGNC:29071	29071		IPR002035,IPR003593,IPR011704,IPR027417,IPR036465,IPR039891	hsa:23078		PF07728		NP_001009814.1,NP_055873.1,XP_016875963.1							
A4D0S4	hsa:22798			AC005048,AF028816,AK075165,BC045172,BC140804,BC142619,CH236947		ENST00000205386.8,ENST00000388781.8	ENSP00000205386.4,ENSP00000373433.3	ENSG00000091128.13	22798			HGNC:6491	6491		IPR002049,IPR008211,IPR013015,IPR050440,IPR056558,IPR056860,IPR056863	hsa:22798		PF00053,PF00055,PF21199,PF23219,PF24973,PF24999		NP_001304975.1,NP_001304977.1,NP_031382.2,XP_011514280.1,XP_054213605.1							
