Uniprot_ID	KEGG_sce	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
A1Z8P9	dme:Dmel_CG8274		CPX-2568	AE013599,U91980					36264						IPR012929	dme:Dmel_CG8274		PF07926,PF25481	R-DME-159227,R-DME-159230,R-DME-159231,R-DME-159236,R-DME-3108214,R-DME-3301854,R-DME-4085377,R-DME-4551638,R-DME-4615885,R-DME-5578749	NP_001260903.1,NP_477067.2							
A1Z8X3	dme:Dmel_CG13162			AE013599					36341						IPR029249,IPR030791	dme:Dmel_CG13162		PF14726		NP_610765.1							
A1Z920	NA			AE013599,BT150366					36377						IPR003598,IPR003599,IPR003961,IPR007110,IPR010560,IPR013098,IPR013783,IPR036116,IPR036179			PF00041,PF06583,PF07679,PF13927	R-DME-373752,R-DME-418885,R-DME-418886,R-DME-418889	NP_523716.2							
A1Z9D7	dme:Dmel_CG5912			AE013599,BT133102					44279						IPR000033,IPR000742,IPR002172,IPR011042,IPR017049,IPR023415,IPR036055,IPR050778	dme:Dmel_CG5912		PF00057,PF00058,PF14670	R-DME-114608,R-DME-1227986,R-DME-1236394,R-DME-1250196,R-DME-1257604,R-DME-177929,R-DME-179812,R-DME-180292,R-DME-180336,R-DME-182971,R-DME-1963642,R-DME-212718,R-DME-4641262,R-DME-5673001,R-DME-6785631,R-DME-6811558,R-DME-8856825,R-DME-8856828,R-DME-8863795	NP_524737.2							
A1Z9E2	dme:Dmel_CG6061		CPX-2374,CPX-2376,CPX-2378	AE013599,BT021272					36499						IPR005172,IPR028307,IPR033467	dme:Dmel_CG6061		PF03638	R-DME-1538133	NP_610879.1							
A1Z9G2	dme:Dmel_CG6197			AE013599,BT082048,BT133178					36514						IPR003107,IPR011990,IPR045075,IPR055430,IPR055433,IPR056350	dme:Dmel_CG6197		PF23220,PF23231,PF23233	R-DME-6781823,R-DME-6782135,R-DME-6782210,R-DME-72163	NP_610891.1							
A1Z9I5	dme:Dmel_CG13345			AE013599,BT150442					36538						IPR000198,IPR002219,IPR008936,IPR046349	dme:Dmel_CG13345		PF00130,PF00620	R-DME-6811434,R-DME-8980692,R-DME-9013026,R-DME-9013148,R-DME-9013149,R-DME-9013404,R-DME-9013405,R-DME-9013423,R-DME-983189	NP_610912.2							
A1Z9J4	dme:Dmel_CG6646			AE013599					36543						IPR002818,IPR006287,IPR029062,IPR050325	dme:Dmel_CG6646		PF01965		NP_610916.1							
A1Z9K8	NA			AE013599,BT044467					50225						IPR001452,IPR001478,IPR002110,IPR032425,IPR036028,IPR036034,IPR036770,IPR041489,IPR051569			PF12796,PF16511,PF17820	R-DME-6794361	NP_610925.3							
A1Z9L3	dme:Dmel_CG8241			AE013599,AY118656,BT044222					36561						IPR001650,IPR002464,IPR003029,IPR007502,IPR011709,IPR012340,IPR014001,IPR027417,IPR044762,IPR048333,IPR049588,IPR049621	dme:Dmel_CG8241		PF00271,PF00575,PF04408,PF07717,PF21010	R-DME-72163	NP_610928.1							
A1Z9P3	dme:Dmel_CG34379			AE013599,AY069213,BT023900					36592						IPR014799,IPR027685	dme:Dmel_CG34379		PF08687		NP_001097307.1,NP_001286417.1,NP_610952.1,NP_725378.2							
A1Z9S1	dme:Dmel_CG30077		CPX-2753,CPX-2760	AE013599					246439						IPR009395	dme:Dmel_CG30077		PF06320	R-DME-432720	NP_725401.2							
A1Z9X0	dme:Dmel_CG42783		CPX-2409	AE013599,AF288482,AY118402,BT056247					47594						IPR000270,IPR000719,IPR000961,IPR002219,IPR008271,IPR011009,IPR012233,IPR017441,IPR017892,IPR020454,IPR034659,IPR034877,IPR046349,IPR053793	dme:Dmel_CG42783		PF00069,PF00130,PF00433,PF00564	R-DME-2173791,R-DME-5218921,R-DME-9634635,R-DME-9755511	NP_001036541.1,NP_001036542.1,NP_001036543.1,NP_001036544.1,NP_001036545.1,NP_524892.2							
A1ZA01	dme:Dmel_CG16801			AE013599,BT122090					36702						IPR000536,IPR001628,IPR001723,IPR013088,IPR035500,IPR050274	dme:Dmel_CG16801		PF00104,PF00105	R-DME-383280	NP_611032.2							
A1ZA47	dme:Dmel_CG30084			AE013599,BT001752,BT003565,BT011386,BT022171,EF221635					36740						IPR001478,IPR001781,IPR006643,IPR031847,IPR036034,IPR050604	dme:Dmel_CG30084		PF00412,PF00595,PF15936		NP_001027420.2,NP_001027421.1,NP_001036551.1,NP_611058.4,NP_665700.2							
A1ZA55	dme:Dmel_CG12970			AE013599					36744						IPR024810,IPR046903,IPR046906	dme:Dmel_CG12970		PF03281,PF20266		NP_788360.2							
A1ZA89	NA			AE013599					36773						IPR006644,IPR008465,IPR013783,IPR015919,IPR027468,IPR030398			PF05345,PF05454		NP_725523.3							
A1ZAB3	dme:Dmel_CG18243			AE013599,BT133387					36790						IPR000242,IPR000387,IPR003595,IPR003961,IPR013783,IPR016130,IPR029021,IPR036116,IPR050713	dme:Dmel_CG18243		PF00041,PF00102	R-DME-375165,R-DME-388844,R-DME-416700,R-DME-5673001,R-DME-6798695,R-DME-77387,R-DME-8849932	NP_611093.2							
A1ZAB5	dme:Dmel_CG8443			AE013599,BT011344					36793						IPR007967,IPR011990,IPR023231,IPR025697,IPR027523,IPR028275,IPR033646	dme:Dmel_CG8443		PF05303,PF12807,PF13236,PF13374,PF13424,PF15044		NP_611095.1							
A1ZAC4	dme:Dmel_CG15707			AE013599,BT133395					36804						IPR000571,IPR002999,IPR035437,IPR050621,IPR056482	dme:Dmel_CG15707		PF00567,PF24047		NP_611103.2							
A1ZAJ2	dme:Dmel_CG8566			AE013599,AF247761					36876						IPR000253,IPR001752,IPR001849,IPR008984,IPR011993,IPR019821,IPR022140,IPR022164,IPR027417,IPR032405,IPR036961,IPR049780	dme:Dmel_CG8566		PF00169,PF00225,PF00498,PF12423,PF12473,PF16183	R-DME-6811434,R-DME-983189	NP_001097346.1,NP_611155.3,NP_725607.2,NP_725610.2							
A1ZAK1	dme:Dmel_CG5859			AE013599,AL031863,AY058406,BT044437					36886						IPR038751	dme:Dmel_CG5859			R-DME-6807505	NP_611162.2							
A1ZAQ9	dme:Dmel_CG15917			AE013599,KX531528					36936							dme:Dmel_CG15917				NP_611194.1							
A1ZAU8	dme:Dmel_CG33130			AE013599,AY118574,BT003634					36978						IPR001715,IPR011033,IPR014797,IPR022613,IPR031372,IPR032940,IPR036872,IPR038209	dme:Dmel_CG33130		PF08683,PF11971,PF17095		NP_788398.1,NP_995875.1,NP_995876.1							
A1ZAW0	dme:Dmel_CG6493		CPX-2730,CPX-2732	AB073024,AE013599,BT128787					36993						IPR000999,IPR001650,IPR003100,IPR005034,IPR011545,IPR014001,IPR014720,IPR027417,IPR036389,IPR038248,IPR048512	dme:Dmel_CG6493		PF00035,PF00270,PF00271,PF00636,PF02170,PF03368,PF20931		NP_523778.2							
A1ZAY1	dme:Dmel_CG10933			AE013599,BT099964					37014						IPR001452,IPR036028,IPR051228	dme:Dmel_CG10933		PF07653,PF14604		NP_611251.2							
A1ZB29	dme:Dmel_CG5757			AE013599,AM294417,AM294418,AM294419,AM294420,AM294421,AM294422,AM294423,AM294424,AM294425,AM294426,AM294427,AM294428,AY070593,FM245490,FM245491,FM245492,FM245493,FM245494,FM245495,FM245496,FM245497,FM245498,FM245499,FM245500,FM245501					37062						IPR018094,IPR018095,IPR027417,IPR039430	dme:Dmel_CG5757		PF02223	R-DME-499943	NP_001261065.1,NP_611290.3							
A1ZBC4	NA			AE013599					37152						IPR000719,IPR001772,IPR008271,IPR011009,IPR017441,IPR028375,IPR055511,IPR057380			PF00069,PF23311,PF23312		NP_001188969.1,NP_611361.4							
A1ZBD6	dme:Dmel_CG15078			AE013599					37165						IPR000008,IPR013583,IPR035892	dme:Dmel_CG15078		PF00168,PF08372		NP_001036559.2,NP_001261078.1,NP_001286590.1,NP_001303357.1,NP_611372.3							
A1ZBH7	NA			AE013599					37203						IPR000719,IPR001180,IPR011009,IPR017441,IPR050629			PF00069,PF00780		NP_725863.1							
A1ZBH8	NA			AE013599,BT150295					37203						IPR000719,IPR001180,IPR011009,IPR017441,IPR021160,IPR050629			PF00069,PF00780		NP_611399.2							
A1ZBL0	NA			AE013599,BT133200					37238						IPR000217,IPR002453,IPR003008,IPR008280,IPR017975,IPR018316,IPR023123,IPR036525,IPR037103			PF00091,PF03953		NP_725896.1							
A1ZBL5	NA			AE013599					2768852						IPR000719,IPR001772,IPR008271,IPR011009,IPR015940,IPR017441,IPR028375,IPR049508			PF00069,PF02149		NP_995899.2							
A1ZBL9	NA			AE013599					2768852						IPR000719,IPR001772,IPR008271,IPR011009,IPR015940,IPR017441,IPR028375,IPR049508			PF00069,PF02149	R-DME-5673000,R-DME-5674135,R-DME-5675221,R-DME-9856649	NP_995894.2							
A1ZBR2	dme:Dmel_CG8896			AE013599					37277						IPR000157,IPR000483,IPR001611,IPR003591,IPR026906,IPR032675,IPR035897	dme:Dmel_CG8896		PF01582,PF13306,PF13855		NP_476814.1							
A2VEY9	dme:Dmel_CG42318			AE014296,BT030308					39399						IPR001594,IPR039859	dme:Dmel_CG42318		PF01529	R-DME-9648002	NP_001137936.1,NP_001137937.1,NP_001137938.2,NP_001137939.2,NP_001246731.2,NP_001246732.1,NP_001246733.2,NP_001287043.1							
A4UZ51	NA			AE013599					35540						IPR000536,IPR001628,IPR001723,IPR003069,IPR013088,IPR035500,IPR041889,IPR050234			PF00104,PF00105		NP_724456.1,NP_724457.1,NP_724458.1							
A4UZ54	NA			AE013599					35554						IPR001683,IPR001736,IPR011993,IPR015679,IPR016555,IPR025202,IPR036871			PF00614,PF00787,PF13091		NP_724472.3							
A4V133	NA			AE014135,BT050453					43828						IPR000719,IPR008271,IPR011009,IPR013543,IPR017441,IPR032710			PF00069,PF08332		NP_001162831.1,NP_524635.3,NP_726633.2							
A4V134	NA			AE014135					43828						IPR000719,IPR008271,IPR011009,IPR013543,IPR017441,IPR032710			PF00069,PF08332		NP_726634.1,NP_726636.2							
A4V164	NA			AE014296					38017						IPR000719,IPR008271,IPR011009,IPR011993,IPR017441,IPR033931,IPR039046,IPR050236			PF00069,PF14593		NP_525121.2,NP_728472.1,NP_728473.1							
A4V166	NA			AE014296,BT099676					38017						IPR000719,IPR008271,IPR011009,IPR011993,IPR033931,IPR039046,IPR050236			PF00069,PF14593		NP_728474.1,NP_728475.1,NP_728476.1							
A4V2B8	dme:Dmel_CG17520			AE014296					48448						IPR000719,IPR008271,IPR011009,IPR017441,IPR045216	dme:Dmel_CG17520		PF00069		NP_001036624.1,NP_001287151.1,NP_001287152.1,NP_001287153.1,NP_524918.1,NP_730774.1,NP_730775.1							
A4V346	dme:Dmel_CG3619			AE014297					42313						IPR000152,IPR000742,IPR001774,IPR001881,IPR009030,IPR011651,IPR013032,IPR018097,IPR051022	dme:Dmel_CG3619		PF00008,PF01414,PF07657,PF12661,PF21700		NP_001247193.1,NP_477264.1,NP_732412.1							
A4V402	dme:Dmel_CG3086			AE014298,BT125824					44573						IPR000719,IPR008271,IPR011009,IPR017441,IPR027442,IPR050205	dme:Dmel_CG3086		PF00069		NP_001188547.1,NP_001245536.1,NP_524769.1,NP_788861.1							
A4V488	dme:Dmel_CG1799			AE014298,BT125958					43873						IPR000644,IPR001093,IPR005990,IPR013785,IPR015875,IPR046342	dme:Dmel_CG1799		PF00478,PF00571		NP_001259427.1,NP_524646.5,NP_727441.1,NP_727442.1							
A4VCL2	dme:Dmel_CG31145			AE014297,BT003468,BT030453,BT081963					42784						IPR009581,IPR024869	dme:Dmel_CG31145		PF06702	R-DME-381426,R-DME-8957275	NP_001138101.1,NP_001138102.1,NP_001138103.2,NP_732884.2,NP_788724.1							
A8DY69	dme:Dmel_CG8709			AE013599,GU327733					35790						IPR007651,IPR013209,IPR026058,IPR031315,IPR031703,IPR036412	dme:Dmel_CG8709		PF04571,PF08235,PF16876		NP_001097228.1,NP_001188882.1							
A8DY76	NA			AE013599					35950						IPR000008,IPR000719,IPR000961,IPR008271,IPR011009,IPR011072,IPR017441,IPR017892,IPR035892,IPR036274,IPR037313			PF00069,PF00433,PF02185		NP_001097237.1							
A8DYE2	dme:Dmel_CG44240			AE013599,AY069181					36694						IPR005821,IPR032415,IPR037162,IPR041491,IPR050927	dme:Dmel_CG44240		PF00520,PF16519,PF18139,PF25508	R-DME-3295583	NP_001036548.1,NP_001036549.1,NP_001036550.2,NP_001097320.1							
A8DYH2	dme:Dmel_CG34191			AE013599,BT099855,BT100274					5740715						IPR005375,IPR029071	dme:Dmel_CG34191		PF03671		NP_001097354.1,NP_001286507.1							
A8DYI4	dme:Dmel_CG42856			AE013599					37152						IPR000719,IPR001772,IPR008271,IPR011009,IPR017441,IPR028375,IPR055511,IPR057380	dme:Dmel_CG42856		PF00069,PF23311,PF23312		NP_001097369.2							
A8DYI5	NA			AE013599					37152						IPR000719,IPR001772,IPR008271,IPR011009,IPR017441,IPR028375,IPR055511,IPR057380			PF00069,PF23311,PF23312		NP_001097370.2							
A8DYP0	dme:Dmel_CG33519			AE013599,DQ431841					3346201						IPR000219,IPR000719,IPR001452,IPR003598,IPR003599,IPR003961,IPR007110,IPR011009,IPR011993,IPR013098,IPR013783,IPR035899,IPR036028,IPR036116,IPR036179,IPR055251	dme:Dmel_CG33519		PF00041,PF00069,PF00621,PF07679,PF13927,PF22697		NP_001014545.3,NP_001097440.1,NP_001286803.1,NP_001286804.1,NP_001286805.1,NP_001286806.1							
A8DYP7	dme:Dmel_CG30424			AE013599,BT021248					246606						IPR024810,IPR046903,IPR046906	dme:Dmel_CG30424		PF03281,PF20266		NP_001097453.1,NP_001097454.1,NP_001097455.1,NP_001286867.1							
A8DYY6	dme:Dmel_CG5375			AE014134					34393						IPR015649,IPR039045	dme:Dmel_CG5375		PF10148		NP_001097139.1							
A8DYZ8	NA			AE014134					34669						IPR000327,IPR001356,IPR009057,IPR010982,IPR013847,IPR017970,IPR050255			PF00046,PF00157		NP_001097153.1							
A8DZ02	NA			AE014134					34772						IPR001590,IPR001762,IPR024079,IPR034025,IPR036436,IPR049038,IPR051489			PF00200,PF13574,PF21299		NP_001097160.2							
A8DZ03	NA			AE014134					34772						IPR001590,IPR001762,IPR024079,IPR034025,IPR036436,IPR049038,IPR051489			PF00200,PF13574,PF21299		NP_001097159.2							
A8E6G8	dme:Dmel_CG10037			AE014296,BT030760					38752						IPR000327,IPR001356,IPR009057,IPR010982,IPR013847,IPR016362,IPR017970,IPR050255	dme:Dmel_CG10037		PF00046,PF00157		NP_001286957.1,NP_523948.1							
A8JNH1	NA			AE014296,BT120378					38067						IPR012315			PF10541		NP_001097462.1							
A8JNU2	NA			AE014296					45821						IPR000719,IPR000980,IPR001245,IPR001452,IPR008266,IPR011009,IPR015015,IPR017441,IPR020635,IPR035837,IPR036028,IPR036860,IPR050198			PF00017,PF00018,PF07714,PF08919		NP_001097623.1							
A8JNW4	NA			AE014296					43906						IPR009401,IPR041285,IPR051139			PF06333,PF18296		NP_730591.2							
A8JQX3	dme:Dmel_CG31299	3.1.3.108		AE014297,AY043266,BT015292,BT023825,BT025859,BT070224					41339						IPR005135,IPR036691,IPR050410	dme:Dmel_CG31299		PF03372		NP_001097745.1,NP_001097746.1,NP_001097747.1,NP_001262471.1,NP_731539.2,NP_731540.2							
A8JR46	dme:Dmel_CG4583			AE014297					42358						IPR000719,IPR008271,IPR010513,IPR011009,IPR011047,IPR015943,IPR018391,IPR038357,IPR045133	dme:Dmel_CG4583		PF00069,PF06479	R-DME-381070	NP_001097839.1							
A8JR87	dme:Dmel_CG44159			AE014297,BT132933					42742						IPR013518,IPR014756,IPR016449,IPR040445,IPR041647	dme:Dmel_CG44159		PF01007,PF17655		NP_001097884.1							
A8JUP7	dme:Dmel_CG6361			AE014298,AY075342,BT029918					32831						IPR001254,IPR001314,IPR009003,IPR018114,IPR022700,IPR033116,IPR043504	dme:Dmel_CG6361		PF00089		NP_001097020.1,NP_001259684.2,NP_573296.2							
A8JUP8	dme:Dmel_CG42301			AE014298					32860						IPR000276,IPR009126,IPR017452	dme:Dmel_CG42301		PF00001		NP_001097021.1							
A8JUV0	dme:Dmel_CG44436			AE014298,AY060918,AY102658,U95760					32273						IPR026741,IPR026937,IPR027417,IPR039187	dme:Dmel_CG44436		PF13871,PF13872,PF25373		NP_001096967.1,NP_511144.2							
A8JUV4	dme:Dmel_CG34333			AE014298					5740271						IPR013135	dme:Dmel_CG34333				NP_001096866.1,NP_001303573.1							
A8JV09	dme:Dmel_CG4532			AE014298					31620						IPR001680,IPR015048,IPR015505,IPR015943,IPR019775,IPR024977,IPR036322	dme:Dmel_CG4532		PF00400,PF08953,PF12894,PF16300		NP_001096897.1							
A8Y4W5	NA			AE013599,BT120325					3354888						IPR000719,IPR011009,IPR017441,IPR050117			PF00069		NP_001104350.1							
B5A5T4	dme:Dmel_CG33472			AE013599,AY089495,EU816195					2768718						IPR031424,IPR050975	dme:Dmel_CG33472		PF17064		NP_001137646.1							
B5RIM9	dme:Dmel_CG9042			AE014134,BT044153					33824						IPR006109,IPR006168,IPR008927,IPR011128,IPR013328,IPR017751,IPR036291	dme:Dmel_CG9042		PF01210,PF07479		NP_001260112.1,NP_476565.1							
B6IDZ4	NA			AE014297,BT050584					42402						IPR002018,IPR019819,IPR029058,IPR051093			PF00135		NP_001163662.1							
B6VQA1	dme:Dmel_CG8667			AE014134,BT028819,BT028851					35404						IPR011598,IPR036638,IPR050359	dme:Dmel_CG8667		PF00010		NP_001260674.1,NP_523611.1							
B7TB45	dme:Dmel_CG42576			AE014296,BK006739,BK006740,BT120208,BT120209,FJ172423,FJ172424					38558						IPR029034,IPR032104,IPR052444,IPR056200	dme:Dmel_CG42576		PF16077,PF24103		NP_001163348.1,NP_001163349.1,NP_729010.1,NP_729011.1							
B7YZT5	dme:Dmel_CG12110			AE013599					35554						IPR001683,IPR001736,IPR011993,IPR015679,IPR016555,IPR025202,IPR036871	dme:Dmel_CG12110		PF00614,PF00787,PF13091	R-DME-1483166,R-DME-2029485,R-DME-6798695,R-DME-8980692,R-DME-9013149,R-DME-9013404,R-DME-9013408	NP_001137610.1							
B7YZU2	dme:Dmel_CG8213			AE013599,AY075422					35902						IPR001254,IPR001314,IPR009003,IPR018114,IPR033116,IPR043504	dme:Dmel_CG8213		PF00089	R-DME-977606	NP_001137622.1,NP_001286221.1,NP_610435.4							
B7Z001	dme:Dmel_CG3523			AE014134					33524						IPR001031,IPR001227,IPR009081,IPR011032,IPR013968,IPR014030,IPR014031,IPR014043,IPR016035,IPR016036,IPR016039,IPR018201,IPR020806,IPR020807,IPR020841,IPR020843,IPR029058,IPR032821,IPR036291,IPR036736,IPR042104,IPR049391,IPR049552,IPR049900,IPR050091,IPR057326	dme:Dmel_CG3523		PF00109,PF00550,PF00698,PF00975,PF02801,PF08659,PF13602,PF16197,PF21089,PF21149	R-DME-199220,R-DME-75105	NP_001137778.2							
B7Z018	dme:Dmel_CG42373		CPX-2258	AE014134,AY071441,KX531854					7354403						IPR009400,IPR035935	dme:Dmel_CG42373		PF06331	R-DME-112382,R-DME-113418,R-DME-5696395,R-DME-5696400,R-DME-674695,R-DME-6781823,R-DME-6782135,R-DME-6782210,R-DME-6796648,R-DME-72086,R-DME-73772,R-DME-73776,R-DME-73779,R-DME-75953,R-DME-75955,R-DME-76042,R-DME-77075	NP_001137791.2							
B7Z025	dme:Dmel_CG9491			AE014134,EU362914					33881						IPR000159,IPR000595,IPR000651,IPR001478,IPR001895,IPR008937,IPR014710,IPR018490,IPR019804,IPR023578,IPR029071,IPR036034,IPR036964	dme:Dmel_CG9491		PF00595,PF00617,PF00618,PF00788		NP_001137797.1,NP_001260126.1							
B7Z026	NA			AE014134,EU362916					33881						IPR000159,IPR000595,IPR000651,IPR001478,IPR001895,IPR008937,IPR014710,IPR018490,IPR019804,IPR023578,IPR029071,IPR036034,IPR036964			PF00595,PF00617,PF00618,PF00788		NP_001137798.1							
B7Z078	dme:Dmel_CG8786			AE014296,BT081990					40144						IPR001841,IPR004170,IPR013083,IPR017907,IPR018123,IPR033509,IPR037197,IPR044110	dme:Dmel_CG8786		PF02825,PF13920	R-DME-8948751	NP_001137978.1,NP_001137979.2							
B7Z090	NA			AE014296					40260						IPR001108,IPR006639,IPR042524			PF01080		NP_001137988.1							
B7Z0E0	dme:Dmel_CG7176			AE014296					44291						IPR004790,IPR019818,IPR024084	dme:Dmel_CG7176		PF00180	R-DME-389542,R-DME-6798695,R-DME-9033241	NP_001137910.2							
B7Z0E2	dme:Dmel_CG7015			AE014296,AY051878,BT133161					38963						IPR002059,IPR011129,IPR012340,IPR019844,IPR056400	dme:Dmel_CG7015		PF00313,PF23456		NP_001137912.1,NP_001246669.1,NP_001261579.1,NP_001286983.1,NP_648226.2							
B7Z0G1	dme:Dmel_CG8019			AE014296					39202						IPR001161,IPR001650,IPR006935,IPR014001,IPR027417,IPR032438,IPR032830,IPR050615	dme:Dmel_CG8019		PF04851,PF13625,PF16203		NP_001137931.1,NP_524020.2							
B7Z0I7	dme:Dmel_CG42303			AE014296					7354429						IPR017336,IPR047857	dme:Dmel_CG42303		PF21974		NP_001137877.1							
B7Z0J2	NA			AE014297					41656						IPR000299,IPR000798,IPR011993,IPR014352,IPR014847,IPR018979,IPR018980,IPR019747,IPR019748,IPR019749,IPR029071,IPR035963			PF00373,PF08736,PF09379,PF09380		NP_001138046.1							
B7Z0L6	NA			AE014297					42169						IPR002554,IPR011989,IPR016024			PF01603		NP_001138071.1							
B7Z0L7	NA			AE014297					42169						IPR002554,IPR011989,IPR016024			PF01603		NP_001138072.1							
B7Z0L8	dme:Dmel_CG42350		CPX-8944	AE014297					7354473							dme:Dmel_CG42350				NP_001138073.1							
B7Z0W0	NA			AE014297					44039						IPR000095,IPR000719,IPR008271,IPR011009,IPR017441,IPR033923,IPR036936,IPR051931			PF00069,PF00786		NP_001138013.2,NP_001262310.1,NP_001262311.1,NP_001262312.1							
B7Z0Z2	NA			AE014298					32619						IPR001696,IPR002048,IPR005821,IPR010526,IPR024583,IPR027359,IPR043203,IPR044564			PF00520,PF06512,PF11933		NP_001138205.1							
B8A405	NA			AE014297,BT056297					46415						IPR001519,IPR008331,IPR009040,IPR009078,IPR012347			PF00210		NP_001247366.1,NP_001247367.1							
B9ZW35	dme:Dmel_CG13194			AE013599					36255						IPR002209,IPR008996,IPR053361	dme:Dmel_CG13194		PF00167		NP_001097275.1							
C0HK98	dme:Dmel_CG8577			AE013599,AJ556588,AJ556589,AJ556590,AJ556591,AJ556592,AJ556593,AJ556594,AJ556595,AJ556596,AJ556597,AJ556598,AJ556601,AJ556603,AJ556609,DQ138758,DQ138776					35859						IPR002502,IPR006619,IPR015510,IPR017331,IPR036505	dme:Dmel_CG14746,dme:Dmel_CG8577		PF01510		NP_610407.1							
C0HK99	dme:Dmel_CG8577			AE013599,AF207542,AJ556599,AJ556600,AJ556602,AJ556604,AJ556605,AJ556606,AJ556607,AJ556608,AJ556609,AY060645,BT044352					35861						IPR002502,IPR006619,IPR015510,IPR017331,IPR036505	dme:Dmel_CG14746,dme:Dmel_CG8577		PF01510		NP_001286209.1,NP_610409.1							
C0HKQ7	dme:Dmel_CG1367			AB010791,AB010792,AB010793,AB010794,AB010796,AB010797,AE014297,AF018964,AF018965,AF018966,AF018967,AF018968,AF018969,AF018970,AF018971,AF018972,AF018973,AF018974,X16972,Y16852,Y16853,Y16854,Y16855,Y16856,Y16857,Y16858,Y16859,Y16861					43596						IPR000875,IPR020400	dme:Dmel_CG1365,dme:Dmel_CG1367		PF00272		NP_524588.1							
C0HKQ8	dme:Dmel_CG1367			AB010791,AB010792,AB010793,AB010794,AB010795,AB010796,AB010797,AE014297,AF018976,AF018977,AF018978,AF018979,AF018980,AF018981,AF018982,AF018983,AF018984,BT032790,BT032796,X16972,Y16852,Y16853,Y16855,Y16857,Y16858,Y16859,Y16861					43596,43597						IPR000875,IPR020400	dme:Dmel_CG1365,dme:Dmel_CG1367		PF00272		NP_524589.1							
C0HL66	dme:Dmel_CG8989			AE014134,AY071057,AY119629,KX531337,X82257					33736						IPR000164,IPR007125,IPR009072	dme:Dmel_CG5825,dme:Dmel_CG8989		PF00125	R-DME-201722,R-DME-212300,R-DME-2559580,R-DME-2559582,R-DME-427359,R-DME-427413,R-DME-5578749,R-DME-5625886,R-DME-68616,R-DME-73772,R-DME-8936459,R-DME-9018519,R-DME-983231,R-DME-9841922,R-DME-9843940	NP_001260082.1,NP_523479.1,NP_723056.2							
C0HL67	dme:Dmel_CG8989			AE014298,AY118325,KX531588,X53822,X81205,X81207					31848						IPR000164,IPR007125,IPR009072	dme:Dmel_CG5825,dme:Dmel_CG8989		PF00125	R-DME-201722,R-DME-212300,R-DME-2559580,R-DME-2559582,R-DME-427359,R-DME-427413,R-DME-5578749,R-DME-5625886,R-DME-68616,R-DME-73772,R-DME-8936459,R-DME-9018519,R-DME-983231,R-DME-9841922,R-DME-9843940	NP_001259374.1,NP_511095.1,NP_727314.1,NP_788892.1							
C0HLZ9	dme:Dmel_CG33470			AE013599,BK003775,BT003754					2768831,36486							dme:Dmel_CG18279,dme:Dmel_CG33470				NP_995829.2,NP_995830.1							
C0HM00	dme:Dmel_CG33470			AE013599,BT003754,BT011489					36486							dme:Dmel_CG18279,dme:Dmel_CG33470				NP_725287.3,NP_725288.1							
