Uniprot_ID	KEGG_sce	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
P06103	sce:YOR361C		CPX-1831	BK006948,J02674,Z75269					854543						IPR000504,IPR011400,IPR012677,IPR013979,IPR015943,IPR034363,IPR035979	sce:YOR361C		PF00076,PF08662	R-SCE-156827,R-SCE-72649,R-SCE-72695,R-SCE-72702	NP_015006.3							
P06104	sce:YGL058W		CPX-2902,CPX-2910,CPX-2918,CPX-2935,CPX-2937	BK006941,K02962,Z72580					852822						IPR000608,IPR016135,IPR023313,IPR050113	sce:YGL058W		PF00179	R-SCE-8866652,R-SCE-8866654,R-SCE-983168	NP_011457.1							
P06105	sce:YJL080C			BK006943,X04679,X65645,X83502,X88851,Z49354,Z49355					853365						IPR004087,IPR004088,IPR036612,IPR054548	sce:YJL080C		PF00013,PF22952,PF24668		NP_012455.1							
P06106	sce:YLR303W			AY723848,BK006945,U17243,X04493					851010						IPR000277,IPR006235,IPR015421,IPR015422,IPR015424,IPR054542	sce:YLR303W		PF01053		NP_013406.1							
P06115	sce:YGR088W			BK006941,M30256,X04625,Z72873					852979						IPR002226,IPR010582,IPR011614,IPR018028,IPR020835,IPR024708,IPR024711	sce:YGR088W		PF00199,PF06628		NP_011602.2							
P06169	sce:YLR044C	4.1.1.1		BK006945,X04675,X77312,X77315,X77316,X94607,Z73216,Z73217					850733						IPR000399,IPR011766,IPR012000,IPR012001,IPR012110,IPR029035,IPR029061,IPR047213,IPR047214	sce:YLR044C		PF00205,PF02775,PF02776		NP_013145.1							
P06197	sce:YPR113W	2.7.8.11		BK006949,J02697,U32445					856229						IPR000462,IPR014387,IPR043130,IPR048254	sce:YPR113W		PF01066	R-SCE-1483226	NP_015438.1							
P06208	sce:YNL104C			BK006947,M12893,Z12126,Z50161,Z71380					855619						IPR000891,IPR002034,IPR005668,IPR013709,IPR013785,IPR036230,IPR039371,IPR054692	sce:YNL104C		PF00682,PF08502,PF22615		NP_014295.1							
P06242	sce:YDL108W	2.7.11.22,2.7.11.23	CPX-1659,CPX-1660	BK006938,X04423,X95644,Z74156					851450						IPR000719,IPR008271,IPR011009,IPR017441,IPR037770,IPR050108	sce:YDL108W		PF00069	R-SCE-113418,R-SCE-674695,R-SCE-6781823,R-SCE-6782135,R-SCE-6782210,R-SCE-6796648,R-SCE-6807505,R-SCE-72086,R-SCE-73772,R-SCE-73776,R-SCE-73779,R-SCE-75953,R-SCE-76042,R-SCE-77075	NP_010175.1							
P06243	sce:YDL017W	2.7.11.1	CPX-867	BK006938,M12624,X14164,X15362,Z48432,Z74065					851545						IPR000719,IPR008271,IPR011009	sce:YDL017W		PF00069	R-SCE-176187,R-SCE-68962	NP_010267.3							
P06244	sce:YJL164C	2.7.11.11	CPX-536,CPX-572,CPX-573	AY899257,BK006943,J02665,M17072,M17224,Z49439					853275						IPR000719,IPR000961,IPR008271,IPR011009,IPR017441	sce:YJL164C		PF00069	R-SCE-163615,R-SCE-164378,R-SCE-180024,R-SCE-432040,R-SCE-442720,R-SCE-5610787,R-SCE-9634597,R-SCE-983231,R-SCE-9856530	NP_012371.2							
P06245	sce:YPL203W	2.7.11.11	CPX-537,CPX-572,CPX-574	BK006949,M17073,Y00694,Z73559					855898						IPR000719,IPR000961,IPR008271,IPR011009,IPR017441	sce:YPL203W		PF00069	R-SCE-163615,R-SCE-164378,R-SCE-180024,R-SCE-432040,R-SCE-442720,R-SCE-5610787,R-SCE-9634597,R-SCE-983231,R-SCE-9837999,R-SCE-9856530	NP_015121.1							
P06367	sce:YCR031C		CPX-1599	BK006937,M16126,X59720					850397						IPR001971,IPR018102,IPR036967	sce:YCR031C		PF00411		NP_009960.2							
P06634	sce:YOR204W	3.6.4.13		BK006948,X03245,X57278,Z75110					854379						IPR000629,IPR001650,IPR011545,IPR014001,IPR014014,IPR027417,IPR044763	sce:YOR204W		PF00270,PF00271	R-SCE-6798695	NP_014847.3							
P06700	sce:YDL042C		CPX-1669,CPX-1811	BK006938,X01419,Z71781,Z74090					851520						IPR003000,IPR007654,IPR026590,IPR026591,IPR029035,IPR050134	sce:YDL042C		PF02146,PF04574	R-SCE-427359	NP_010242.1							
P06701	sce:YLR442C		CPX-1811	AY693157,BK006945,U21094,X01420					851163						IPR001025,IPR027417,IPR041083,IPR043151,IPR050311,IPR054778	sce:YLR442C		PF01426,PF17872,PF22344		NP_013547.3							
P06704	sce:YOR257W		CPX-1686	AY558434,BK006948,M14078,X74500,Z75165					854431						IPR002048,IPR011992,IPR018247,IPR050230	sce:YOR257W		PF13499		NP_014900.3							
P06738	sce:YPR160W			BK006949,L33835,U28371,X04604					856289						IPR000811,IPR011833,IPR035090	sce:YPR160W		PF00343	R-SCE-6798695,R-SCE-70221	NP_015486.1							
P06774	sce:YGL237C		CPX-1830	BK006941,M15243,Z72759					852614						IPR001289,IPR018362	sce:YGL237C		PF02045		NP_011277.1							
P06777	sce:YPL022W		CPX-1362,CPX-1363,CPX-1708	BK006949,K02070,M15435,U36624					856085						IPR006166,IPR006167,IPR010994,IPR011335,IPR047520	sce:YPL022W		PF02732	R-SCE-6782135	NP_015303.1							
P06778	sce:YML032C			AY693144,BK006946,M10249,Z46659					854976						IPR004585,IPR007232,IPR041247,IPR042525	sce:YML032C		PF04098	R-SCE-3108214,R-SCE-5685938	NP_013680.2							
P06779	sce:YJR052W		CPX-1191,CPX-1709	BK006943,L26347,L36344,M13015,M37696,Z49552					853512						IPR006553,IPR032675	sce:YJR052W				NP_012586.1							
P06780	sce:YPR165W		CPX-1812,CPX-1813,CPX-3028	AY558062,BK006949,M15161,M15189,U25840					856294						IPR001806,IPR003578,IPR005225,IPR027417	sce:YPR165W		PF00071	R-SCE-198203,R-SCE-392451,R-SCE-416482,R-SCE-5625740,R-SCE-6798695,R-SCE-8980692,R-SCE-9013026,R-SCE-9013106,R-SCE-9013405,R-SCE-9035034,R-SCE-9696264,R-SCE-9696270,R-SCE-9696273	NP_015491.1							
P06781	sce:YNL090W			AF458969,AF458970,AF458971,AF458972,AF458973,AF458974,AF458976,AF458978,AF458981,BK006947,DQ115393,M15190,X89016,Z71366					855634						IPR001806,IPR003578,IPR005225,IPR027417	sce:YNL090W		PF00071	R-SCE-416482,R-SCE-5625740,R-SCE-6798695,R-SCE-9013026,R-SCE-9013106,R-SCE-9013405,R-SCE-9035034,R-SCE-9696264,R-SCE-9696270,R-SCE-9696273	NP_014309.3							
P06782	sce:YDR477W	2.7.11.1	CPX-231,CPX-232,CPX-2800	BK006938,M13971,U33050					852088						IPR000719,IPR008271,IPR011009,IPR013896,IPR017441,IPR028375,IPR032270	sce:YDR477W		PF00069,PF08587,PF16579	R-SCE-1632852,R-SCE-163680,R-SCE-200425,R-SCE-380972	NP_010765.3							
P06784	sce:YDL159W	2.7.12.2		BK006938,M14097,X97751,Z67750,Z74207					851396						IPR000719,IPR008271,IPR011009,IPR017441,IPR049613	sce:YDL159W		PF00069	R-SCE-110056,R-SCE-112411,R-SCE-445144,R-SCE-5674135,R-SCE-5674499	NP_010122.1							
P06785	sce:YOR074C			BK006948,J02706,M29100,Z70678,Z74982					854241						IPR000398,IPR020940,IPR023451,IPR036926,IPR045097	sce:YOR074C		PF00303	R-SCE-499943	NP_014717.2							
P06786	sce:YNL088W	5.6.2.2		AF458969,AF458971,AF458972,BK006947,M13814,X89016,Z71364					855636						IPR001154,IPR001241,IPR002205,IPR006171,IPR013506,IPR013757,IPR013758,IPR013759,IPR013760,IPR014721,IPR018522,IPR020568,IPR031660,IPR034157,IPR036890,IPR050634	sce:YNL088W		PF00204,PF00521,PF01751,PF02518,PF16898	R-SCE-4615885	NP_014311.3							
P06787	sce:YBR109C		CPX-1419,CPX-1470,CPX-1500,CPX-1501,CPX-2225	AF081667,AY558184,BK006936,M14760,X78993,Z35978					852406						IPR002048,IPR011992,IPR018247,IPR050230	sce:YBR109C		PF13499		NP_009667.1							
P06838	sce:YML095C		CPX-1362,CPX-1363,CPX-1708	BK006946,X02591,X05225,Z46660					854878						IPR004579,IPR011335,IPR047260	sce:YML095C		PF03834		NP_013614.1							
P06839	sce:YER171W		CPX-1659	BK006939,K03293,U18922,X02368					856918						IPR001945,IPR002464,IPR006554,IPR006555,IPR010614,IPR010643,IPR013020,IPR014013,IPR027417,IPR042493,IPR045028	sce:YER171W		PF06733,PF06777,PF13307	R-SCE-113418,R-SCE-674695,R-SCE-6781823,R-SCE-6782135,R-SCE-6782210,R-SCE-6796648,R-SCE-72086,R-SCE-73772,R-SCE-73776,R-SCE-73779,R-SCE-75953,R-SCE-76042,R-SCE-77075	NP_011098.3							
P06843	sce:YER161C			BK006939,M11165,U18917					856908						IPR013256	sce:YER161C		PF08243		NP_011088.1							
P06844	sce:YDR392W		CPX-656,CPX-675	AJ585583,AJ585584,AJ585585,AJ585586,AJ585587,AJ585588,AJ585589,AJ585590,AJ585591,AJ585592,AJ585593,AJ585594,AJ585595,AJ585596,AJ585597,AJ585598,AJ585599,BK006938,U32274,X04383					852001						IPR003195,IPR009072	sce:YDR392W		PF02269	R-SCE-674695,R-SCE-6807505,R-SCE-73776,R-SCE-73779,R-SCE-75953,R-SCE-76042	NP_010680.1							
P07149	sce:YKL182W	2.3.1.86	CPX-1162	BK006944,M30162,M31034,X03977,X70069,X74151,Z28182					853653						IPR001227,IPR002539,IPR003965,IPR013565,IPR013785,IPR014043,IPR016035,IPR016452,IPR029069,IPR032088,IPR039569,IPR040883,IPR041099,IPR050830	sce:YKL182W		PF00698,PF01575,PF08354,PF13452,PF16073,PF17828,PF17951,PF22235		NP_012739.1							
P07170	sce:YDR226W			AY558578,BK006938,M18455,U13239,X06304,Y00413,Z48612					851812						IPR000850,IPR006259,IPR007862,IPR027417,IPR028587,IPR033690	sce:YDR226W		PF00406,PF05191	R-SCE-499943	NP_010512.1							
P07213	sce:YNL121C		CPX-474	BK006947,EF125216,EF125217,EF125218,EF125219,EF125220,EF125221,EF125222,EF125223,EF125224,EF125225,EF125226,EF125228,X05585,Z69382,Z71397					855602						IPR005687,IPR011990,IPR019734	sce:YNL121C		PF00515,PF13181,PF13432,PF14559		NP_014278.3							
P07248	sce:YDR216W			BK006938,U28414,Z48612,Z68194,Z68195					851802						IPR013087,IPR036236,IPR051059	sce:YDR216W		PF00096		NP_010502.3							
P07249	sce:YMR042W		CPX-1152	AY692845,BK006946,X05327,Z48502					855059						IPR002100,IPR033897,IPR036879,IPR050142	sce:YMR042W		PF00319		NP_013756.1							
P07250	sce:YDR173C		CPX-1152	AY557696,BK006938,X05328,Z46727					851753						IPR005522,IPR038286	sce:YDR173C		PF03770	R-SCE-1855167,R-SCE-1855191	NP_010458.3							
P07258	sce:YOR303W		CPX-579	BK006948,K02132,M16690,X01764,Z75211					854479						IPR002474,IPR006274,IPR017926,IPR029062,IPR035686,IPR036480	sce:YOR303W		PF00117,PF00988		NP_014947.3							
P07259	sce:YJL130C	6.3.5.5		BK006943,D28139,DQ881452,EF123133,J04711,M27174,X05553,X87371,Z49405					853311						IPR002082,IPR002474,IPR005479,IPR005480,IPR005483,IPR006130,IPR006131,IPR006132,IPR006274,IPR006275,IPR011607,IPR011761,IPR013815,IPR016185,IPR017926,IPR029062,IPR032466,IPR035686,IPR036480,IPR036897,IPR036901,IPR036914	sce:YJL130C		PF00117,PF00185,PF00988,PF02142,PF02729,PF02786,PF02787	R-SCE-500753	NP_012405.2							
P07260	sce:YOL139C		CPX-430,CPX-431	AY692936,BK006948,M15436,M21620,M29251,X84036,Z74881					854026						IPR001040,IPR019770,IPR023398	sce:YOL139C		PF01652	R-SCE-156827,R-SCE-429947,R-SCE-72649,R-SCE-72662,R-SCE-72702	NP_014502.1							
P07261	sce:YPL075W		CPX-1200,CPX-1229	BK006949,M14145,M15253,U41849					856030						IPR022210,IPR052146	sce:YPL075W		PF12550		NP_015250.1							
P07264	sce:YGL009C			BK006941,K01969,S57886,S58126,Z72531					852875						IPR000573,IPR001030,IPR004430,IPR004431,IPR012235,IPR015928,IPR015931,IPR018136,IPR033940,IPR033941,IPR036008,IPR050067	sce:YGL009C		PF00330,PF00694		NP_011506.1							
P07267	sce:YPL154C	3.4.23.25		BK006949,M13358,X96770,Z11963,Z73510					855949						IPR001461,IPR001969,IPR021109,IPR033121,IPR033819	sce:YPL154C		PF00026		NP_015171.1							
P07269	sce:YDL106C			BK006938,M22259,X05062,X95644,Z74154					851452						IPR001356,IPR009057,IPR017970,IPR051000	sce:YDL106C		PF00046		NP_010177.1							
P07270	sce:YFR034C			AY692776,BK006940,D50617,X03719					850594						IPR011598,IPR036638	sce:YFR034C		PF00010		NP_116692.1							
P07271	sce:YML061C	3.6.4.12		BK006946,X05342,Z38114,Z46729					854941						IPR010285,IPR027417,IPR048293,IPR049163,IPR051055	sce:YML061C		PF05970,PF21530		NP_013650.1							
P07272	sce:YLR014C			BK006945,X01739,X90564,Z73186					850701						IPR001138,IPR007219,IPR036864,IPR046347,IPR052202	sce:YLR014C		PF00172,PF04082		NP_013114.1							
P07273	sce:YGL043W			BK006941,D12478,M36724,M60770,X00047,Z72565					852839						IPR001222,IPR003617,IPR003618,IPR006289,IPR017923,IPR035100,IPR035441,IPR036575	sce:YGL043W		PF01096,PF07500,PF08711	R-SCE-6781823,R-SCE-6782135,R-SCE-6782210,R-SCE-6796648	NP_011472.1							
P07274	sce:YOR122C			BK006948,M23369,X90518,X94335,Y00469,Z75030					854289						IPR005455,IPR027310,IPR036140,IPR048278	sce:YOR122C		PF00235		NP_014765.3							
P07276	sce:YGR258C			AY692857,BK006941,M10275,Y07777,Z73043					853174						IPR001044,IPR006084,IPR006085,IPR006086,IPR008918,IPR019974,IPR029060,IPR036279	sce:YGR258C		PF00752,PF00867	R-SCE-6782135	NP_011774.1							
P07277	sce:YMR208W			BK006946,D78165,X06114,X55875,Z49809					855248						IPR006203,IPR006204,IPR006205,IPR014721,IPR020568,IPR036554	sce:YMR208W		PF00288	R-SCE-191273	NP_013935.1							
P07278	sce:YIL033C		CPX-536,CPX-537,CPX-571,CPX-572,CPX-573,CPX-574	AY558087,BK006942,M15756,M17223,X05051,Z46861					854778						IPR000595,IPR003117,IPR012198,IPR014710,IPR018488,IPR018490,IPR050503	sce:YIL033C		PF00027,PF02197	R-SCE-163615,R-SCE-164378,R-SCE-180024,R-SCE-432040,R-SCE-442720,R-SCE-5610787,R-SCE-9634597,R-SCE-983231,R-SCE-9856530	NP_012231.1							
P07280	sce:YOL121C		CPX-1599	BK006948,X02635,X95258,Z74863					854028						IPR001266,IPR018277,IPR036388,IPR036390	sce:YOL121C		PF01090	R-SCE-156827,R-SCE-1799339,R-SCE-72649,R-SCE-72689,R-SCE-72695,R-SCE-72702,R-SCE-72706,R-SCE-975956,R-SCE-975957	NP_014520.1							
P07281	sce:YNL302C		CPX-1599	BK006947,U23084,X01100,Z71578					855414						IPR001266,IPR018277,IPR036388,IPR036390	sce:YNL302C		PF01090		NP_014097.1							
P07283	sce:YFL045C			AJ585720,AJ585721,AJ585722,AJ585723,AJ585724,AJ585725,AJ585726,AJ585727,AJ585728,AJ585729,AJ585730,AJ585731,AJ585732,AJ585733,AJ585734,AJ585735,AY692959,BK006940,D50617,X03213					850499						IPR005002,IPR006379,IPR023214,IPR036412,IPR043169	sce:YFL045C		PF03332	R-SCE-446205	NP_116609.1							
P07286	sce:YBR243C			BK006936,Y00126,Z36112					852545						IPR000715,IPR033895	sce:YBR243C		PF00953	R-SCE-446193	NP_009802.3							
P07347	sce:YHR013C	2.3.1.255,2.3.1.258	CPX-783	AY557822,BK006934,M11621,U10400					856404						IPR000182,IPR016181,IPR045047	sce:YHR013C		PF00583		NP_011877.1							
P07560	sce:YFL005W			AY692843,BK006940,D50617,M16507					850543						IPR001806,IPR005225,IPR027417,IPR050305	sce:YFL005W		PF00071	R-SCE-6798695,R-SCE-8873719,R-SCE-8876198	NP_116650.1							
P07702	sce:YBR115C	1.2.1.95		BK006936,M36287,X66247,X73532,X78993,Z35984					852412						IPR000873,IPR006162,IPR009081,IPR010071,IPR010080,IPR013120,IPR014397,IPR020806,IPR020845,IPR036291,IPR036736,IPR042099,IPR045851	sce:YBR115C		PF00501,PF00550,PF07993		NP_009673.1							
P07703	sce:YPR110C		CPX-1664,CPX-2660	BK006949,M15499,U32445					856226						IPR001514,IPR011262,IPR011263,IPR022842,IPR033901,IPR036603,IPR036643,IPR050518	sce:YPR110C		PF01000,PF01193	R-SCE-73762,R-SCE-73772,R-SCE-76066	NP_015435.1							
P07834	sce:YFL009W		CPX-3234	BK006940,D50617,X05625,Z46255					850539						IPR001680,IPR001810,IPR015943,IPR019775,IPR020472,IPR031740,IPR036047,IPR036322	sce:YFL009W		PF00400,PF12937,PF16856		NP_116585.1							
P07866	sce:YAL024C			BK006935,D21354,J03852,L20125,M16076,U12980					851209						IPR000651,IPR001895,IPR008937,IPR019804,IPR023578,IPR036964	sce:YAL024C		PF00617,PF00618	R-SCE-354192,R-SCE-381676,R-SCE-392517	NP_009378.1							
P07884	sce:YOR274W	2.5.1.75		BK006948,M15991,X89633,Z75182					854448						IPR018022,IPR027417,IPR030666,IPR039657	sce:YOR274W		PF01715		NP_014917.3							
P07991	sce:YLR438W			BK006945,U21094,X05571,X06790					851158						IPR005814,IPR010164,IPR015421,IPR015422,IPR015424,IPR049704,IPR050103	sce:YLR438W		PF00202	R-SCE-8964539	NP_013542.1							
P08004	sce:YNL192W			BK006947,M14045,Z71468					855529						IPR004834,IPR004835,IPR013616,IPR029044	sce:YNL192W		PF01644,PF08407		NP_014207.2							
P08018	sce:YJL128C	2.7.12.2		BK006943,J02946,U12237,Z49403					853313						IPR000719,IPR008271,IPR011009	sce:YJL128C		PF00069	R-SCE-112411,R-SCE-445144,R-SCE-5674135,R-SCE-5674499	NP_012407.2							
P08153	sce:YDR146C			AY723778,BK006938,X06978,Z50046					851724						IPR013087,IPR036236,IPR050329	sce:YDR146C		PF00096		NP_010430.1							
P08432	sce:YKL184W	4.1.1.17		BK006944,J02777,X74151,Z28184					853651						IPR000183,IPR002433,IPR009006,IPR022643,IPR022644,IPR022653,IPR022657,IPR029066	sce:YKL184W		PF00278,PF02784	R-SCE-351143,R-SCE-351202	NP_012737.1							
P08456	sce:YER026C	2.7.8.8		BK006939,D00171,U18778,X05944					856748						IPR000462,IPR004533,IPR016271,IPR043130,IPR048254,IPR050324	sce:YER026C		PF01066		NP_010943.3							
P08458	sce:YDR523C	2.7.11.1		BK006938,M13629,U13018,U33057					852135						IPR000719,IPR011009,IPR017441,IPR050629	sce:YDR523C		PF00069	R-SCE-383280	NP_010811.1							
P08466	sce:YJL208C			BK006943,M28067,X06670,X77688,Z34098,Z49483					853222						IPR001604,IPR018524,IPR020821,IPR040255,IPR044925,IPR044929	sce:YJL208C		PF01223		NP_012327.1							
P08518	sce:YOR151C		CPX-2662	AF527884,BK006948,M15693,U55020,Z75059					854322						IPR007120,IPR007121,IPR007641,IPR007642,IPR007644,IPR007645,IPR007646,IPR007647,IPR014724,IPR015712,IPR037033,IPR037034	sce:YOR151C		PF00562,PF04560,PF04561,PF04563,PF04565,PF04566,PF04567	R-SCE-113418,R-SCE-674695,R-SCE-6781823,R-SCE-6782135,R-SCE-6782210,R-SCE-6796648,R-SCE-6807505,R-SCE-72086,R-SCE-72203,R-SCE-73776,R-SCE-73779,R-SCE-75953,R-SCE-76042,R-SCE-77075,R-SCE-9018519	NP_014794.3							
P08524	sce:YJL167W	2.5.1.10		BK006943,J05091,X05550,Z49442					853272						IPR000092,IPR008949,IPR033749,IPR039702	sce:YJL167W		PF00348	R-SCE-191273	NP_012368.1							
P08536	sce:YJR010W	2.7.7.4		AY723835,BK006943,X06413,X60157,X87611,Z49510					853466						IPR002650,IPR014729,IPR015947,IPR024951,IPR025980,IPR027417,IPR027535,IPR050512	sce:YJR010W		PF01747,PF14306		NP_012543.3							
P08539	sce:YHR005C		CPX-1646	AY692963,BK006934,M15867,M17414,U10555					856394						IPR001019,IPR002975,IPR011025,IPR027417	sce:YHR005C		PF00503	R-SCE-112043,R-SCE-202040,R-SCE-399997,R-SCE-416476,R-SCE-416482,R-SCE-418592,R-SCE-434316,R-SCE-9013148,R-SCE-9856530	NP_011868.1							
P08566	sce:YDR127W			BK006938,X06077,X13802,X13803,Z48179					851705						IPR000623,IPR001381,IPR001986,IPR006151,IPR006264,IPR008289,IPR010110,IPR013708,IPR013785,IPR013792,IPR016037,IPR018508,IPR023000,IPR023193,IPR027417,IPR030960,IPR031322,IPR036291,IPR036968,IPR041121,IPR046346,IPR056179	sce:YDR127W		PF00275,PF01202,PF01487,PF01488,PF01761,PF08501,PF18317,PF24621		NP_010412.1							
P08638	sce:YLR451W			BK006945,M17222,U22382,Y00360					851172						IPR001138,IPR036864,IPR051089	sce:YLR451W		PF00172		NP_013556.3							
P08640	sce:YIR019C			AH001381,BK006942,X13857,Z38061					854836						IPR018789	sce:YIR019C		PF10182		NP_012284.3							
P08678	sce:YJL005W		CPX-695	BK006943,M12057,X03449,X87611,Z49280					853452						IPR000159,IPR001054,IPR001611,IPR001932,IPR003591,IPR013716,IPR029787,IPR032675,IPR036457,IPR048580,IPR050333,IPR055071,IPR055414	sce:YJL005W		PF00211,PF00481,PF08509,PF13855,PF21187,PF23010,PF23598	R-SCE-9696270	NP_012529.3							
P08964	sce:YHR023W		CPX-1426	BK006934,U10399,X06187,X53947					856418						IPR001609,IPR004009,IPR027417,IPR036961	sce:YHR023W		PF00063	R-SCE-5627123	NP_011888.1							
P09032	sce:YOR260W		CPX-429	BK006948,X07846,Z75168					854434						IPR011004,IPR029044,IPR051960,IPR056818	sce:YOR260W		PF24894	R-SCE-72731	NP_014903.1							
P09064	sce:YPL237W		CPX-427	AY692930,BK006949,M21813,Z67751,Z73594					855838						IPR002735,IPR016189,IPR016190,IPR045196	sce:YPL237W		PF01873	R-SCE-156827,R-SCE-382556,R-SCE-72649,R-SCE-72695,R-SCE-72702,R-SCE-72731,R-SCE-9840373	NP_015087.1							
P09119	sce:YJL194W			BK006943,J04734,M22858,M61183,X13118,X65299,X77688,Z49470					853244						IPR003593,IPR015163,IPR016314,IPR027417,IPR036388,IPR036390,IPR049945,IPR050311,IPR054425	sce:YJL194W		PF09079,PF13401,PF22606	R-SCE-176187,R-SCE-68689,R-SCE-68962,R-SCE-69017	NP_012341.1							
P09232	sce:YEL060C			BK006939,M18097,M90522,U18795,Z11859					856649						IPR000209,IPR010259,IPR015500,IPR022398,IPR023827,IPR023828,IPR034193,IPR036852,IPR037045,IPR050131	sce:YEL060C		PF00082,PF05922	R-SCE-8866427,R-SCE-8964038	NP_010854.1							
P09547	sce:YPL016W		CPX-1150	BK006949,U33335,X12493					856091						IPR001606,IPR036431,IPR051232	sce:YPL016W		PF01388	R-SCE-3214815	NP_015309.1							
P09620	sce:YGL203C	3.4.16.6		BK006941,M17231,Z72725					852670						IPR001563,IPR018202,IPR029058,IPR033124	sce:YGL203C		PF00450		NP_011312.1							
P09733	sce:YML085C		CPX-1424	BK006946,M28429,Z46660					854889						IPR000217,IPR002452,IPR003008,IPR008280,IPR017975,IPR018316,IPR023123,IPR036525,IPR037103	sce:YML085C		PF00091,PF03953	R-SCE-114608	NP_013625.1							
P09734	sce:YML124C		CPX-1425	BK006946,D90346,M28428,Z49218					854915						IPR000217,IPR002452,IPR003008,IPR008280,IPR017975,IPR018316,IPR023123,IPR036525,IPR037103	sce:YML124C		PF00091,PF03953	R-SCE-114608	NP_013582.1							
P09798	sce:YKL022C		CPX-756,CPX-760,CPX-761,CPX-762	BK006944,X06165,Z28022					853846						IPR011990,IPR013105,IPR019734	sce:YKL022C		PF07719,PF12895,PF13181,PF13424	R-SCE-983168	NP_012903.1							
P09880	sce:YJL087C			BK006943,J03546,X83502,Z49362					853358						IPR012387,IPR015965,IPR015966,IPR019039,IPR027417	sce:YJL087C		PF08302,PF08303,PF09511		NP_012448.1							
P09938	sce:YJL026W		CPX-1102,CPX-1103	BK006943,M17221,M17789,Z49301					853427						IPR000358,IPR009078,IPR012348,IPR030475,IPR033909	sce:YJL026W		PF00268	R-SCE-499943	NP_012508.1							
P09959	sce:YLR182W		CPX-946,CPX-950	BK006945,U17246,X06238					850879						IPR002110,IPR036770,IPR040822,IPR051642	sce:YLR182W		PF00023,PF18530		NP_013283.1							
P0C0T4	sce:YLR333C		CPX-1599	AY693146,BK006945,EF123130,U19028					851045						IPR004977,IPR036390	sce:YLR333C		PF03297		NP_013437.1							
P0C0V8	sce:YKR057W		CPX-1599	BK006944,X07811,Z28282,Z28283					853931						IPR001931,IPR018279,IPR038579	sce:YKR057W		PF01249		NP_012983.3							
P0C0W9	sce:YPR102C		CPX-1601	AY693151,BK006949,U32445,X01029					856217						IPR002132,IPR020929,IPR022803,IPR031309,IPR031310	sce:YPR102C		PF00281,PF00673	R-SCE-156827,R-SCE-1799339,R-SCE-72689,R-SCE-72706,R-SCE-975956,R-SCE-975957	NP_015427.1							
P0C0X0	sce:YLR264W		CPX-1599	BK006945,U17244					850969						IPR000289,IPR012340,IPR028626	sce:YLR264W		PF01200	R-SCE-156827,R-SCE-1799339,R-SCE-72649,R-SCE-72689,R-SCE-72695,R-SCE-72702,R-SCE-72706,R-SCE-975956,R-SCE-975957	NP_013366.1							
P0C2I2	sce:YDR316W-B			BK006938,U32517					851914						IPR001584,IPR001969,IPR012337,IPR013103,IPR015820,IPR036397,IPR039537,IPR043502	sce:YDR316W-B		PF00665,PF01021,PF07727		NP_058150.1							
P0C2I3	sce:YDR365W-B			BK006938,U28373					851971						IPR001584,IPR001969,IPR012337,IPR013103,IPR015820,IPR036397,IPR039537,IPR043502	sce:YDR365W-B		PF00665,PF01021,PF07727		NP_058152.1							
P0C2I5	sce:YLR157C-B			BK006945,U51921					850853						IPR001584,IPR001969,IPR012337,IPR013103,IPR015820,IPR036397,IPR039537,IPR043502	sce:YLR157C-B		PF00665,PF01021,PF07727		NP_058169.1							
