Uniprot_ID	KEGG_Gene_ID	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
A2AGL3	NA		CPX-3161	AF111166,AK132464,AL672250,AL691423,AL732316,AL929348,BX649564,D38218,D84237,U23756,X83934					20192						IPR000699,IPR001870,IPR002048,IPR003032,IPR003877,IPR005821,IPR009460,IPR011992,IPR013320,IPR013333,IPR013662,IPR014821,IPR015925,IPR016093,IPR035761,IPR035762,IPR035764,IPR035910,IPR036300,IPR043136,IPR048581			PF00520,PF00622,PF01365,PF02026,PF02815,PF06459,PF08454,PF08709,PF21119	R-MMU-2672351,R-MMU-5578775	XP_017172194.1							
A2AGT5	mmu:75786			AK015282,AK149854,AK165862,AL691489,BC017140,BC089032,BC096422,BC138334					75786						IPR011989,IPR016024,IPR021133,IPR024395,IPR034085,IPR045110,IPR048491	mmu:75786		PF12348,PF21041	R-MMU-141444,R-MMU-2467813,R-MMU-2500257,R-MMU-2565942,R-MMU-380259,R-MMU-380270,R-MMU-380284,R-MMU-380320,R-MMU-5620912,R-MMU-5663220,R-MMU-68877,R-MMU-8854518,R-MMU-9648025	NP_083713.2							
A2AH22	mmu:228361			AK037516,AK083596,AK129433,AK148887,AK155513,AK169280,AL714023,AL731772					228361						IPR001680,IPR015943,IPR019775,IPR036322,IPR052596	mmu:228361		PF00400	R-MMU-1632852	NP_001074223.1,NP_766257.3,XP_006499316.1							
A2AHL1	mmu:228432			AL731700,AL731779,BX005257					228432						IPR007632,IPR032394,IPR049452	mmu:228432		PF04547,PF16178	R-MMU-2672351	NP_001121575.1,NP_001342174.1							
A2AI05	mmu:78797			AK163207,AK169885,AL732309,BC049789					78797						IPR001094,IPR001433,IPR001709,IPR003097,IPR008254,IPR017927,IPR017938,IPR023173,IPR028879,IPR029039,IPR039261	mmu:78797		PF00175,PF00258,PF00667		NP_001075945.1,NP_001239470.1							
A2AI08	mmu:97031			AK082888,AK165772,AK171799,AL732309,BC024573,BC055478,BC089508					97031						IPR025903,IPR025907,IPR026671	mmu:97031		PF13914,PF13916		NP_780495.2							
A2AI21	NA								14810						IPR001320,IPR001508,IPR001828,IPR015683,IPR019594,IPR028082,IPR049872,IPR049873			PF00060,PF01094,PF10613		NP_001359487.1,XP_006497785.1							
A2AI57	NA								58800						IPR004166,IPR005821,IPR011009,IPR029601,IPR032415,IPR037162,IPR041491,IPR050927,IPR057366			PF00520,PF02816,PF16519,PF18139,PF25508		NP_001157797.1							
A2AIP0	mmu:329831			AK029435,AK053208,AL732506					329831						IPR018902	mmu:329831		PF10629		NP_001155853.1,NP_001356006.1,NP_796351.2,XP_006538074.1,XP_006538075.1							
A2AIR5	mmu:242443			AK173314,AL732521,AL807392					242443						IPR001320,IPR001508,IPR001828,IPR015683,IPR019594,IPR028082	mmu:242443		PF00060,PF01094,PF10613	R-MMU-9609736	NP_001028523.1,NP_001263284.1							
A2AIV2	mmu:66185		CPX-1609	AK012768,AK052499,AK122509,AK155623,AK162531,AK170075,AL732538,AL772170,BC028830					66185						IPR026736,IPR031801	mmu:66185		PF15912		NP_001333984.1							
A2AIV8	mmu:332579			AL732541,BC151023					332579						IPR001315,IPR011029,IPR042142	mmu:332579		PF00619	R-MMU-5607764	NP_001032836.1							
A2AIW0	mmu:68112			AK014885,AK016227,AK021273,AK082787,AK163690,AL732541,BC031199,BC061037					68112						IPR026757	mmu:68112				NP_001078876.1,NP_001078877.1,NP_080839.2							
A2AJ15	mmu:227619			AL732557,BC138550,BC138551,CH466542					227619						IPR001382,IPR012341,IPR036026,IPR050749	mmu:227619		PF01532		NP_001025154.1							
A2AJ76	NA			AK083701,AL732564,AL732572,AL928861											IPR000152,IPR000742,IPR001881,IPR003598,IPR003599,IPR006605,IPR007110,IPR009017,IPR009030,IPR013098,IPR013106,IPR013783,IPR018097,IPR026823,IPR036179,IPR036465,IPR049883,IPR050958,IPR056475,IPR056861			PF07474,PF07645,PF07679,PF12662,PF13927,PF23560,PF25106									
A2AJ77	mmu:381359			AL732564					381359						IPR001214,IPR013087,IPR017126,IPR036236,IPR044406,IPR046341,IPR050331	mmu:381359		PF00096,PF21549		NP_001116834.1,NP_001414287.1,XP_006498224.1							
A2AJ88	mmu:241274			AK088362,AK148380,AK170417,AL732585,BC025621,BC027342,BC064003,BC080793,BC141365,BC141366,EU293208,EU368675,EU402948					241274						IPR000595,IPR002641,IPR014710,IPR016035,IPR018490,IPR050301,IPR056556	mmu:241274		PF00027,PF01734,PF24179		NP_666363.3,XP_017173518.1,XP_017173519.1							
A2AJB7	mmu:13863			AK136629,AK162355,AL732590,U68381,U68546					13863						IPR000566,IPR002345,IPR012674,IPR022272	mmu:13863		PF00061		NP_001036095.1,NP_001263186.1,NP_031973.2							
A2AJI0	mmu:245877			AK122462,AL732624,BC016081,BC019977,BC023677					245877						IPR008604,IPR051483	mmu:245877		PF05672		NP_001366021.1,NP_659190.3,XP_006503175.1							
A2AJK6	mmu:320790			AK042727,AK171051,AK171857,AK172025,AL732627,AL805903,BC034239					320790						IPR000330,IPR000953,IPR001650,IPR006576,IPR014001,IPR016197,IPR023780,IPR027417,IPR037259,IPR038718,IPR049730,IPR051493,IPR056342	mmu:320790		PF00176,PF00271,PF00385,PF07533,PF23078		NP_001264078.1,XP_006538067.1							
A2AJN7	mmu:269356			AK141286,AL772162,BC111884					269356						IPR003020,IPR011531,IPR016152	mmu:269356		PF00955		NP_001074631.1							
A2AJX4	mmu:102635496			AL772224,AL844839,AL845271,AL845417,AL845543,AL928841,AL935116,KC836882					102635496						IPR000742,IPR000998,IPR002172,IPR013320,IPR023415,IPR036055,IPR051560	mmu:102635496		PF00057,PF00629		NP_001297384.1							
A2AKK5	mmu:230161			AL772310,DQ469311					230161						IPR006862,IPR014940,IPR016662,IPR029058,IPR042490	mmu:230161		PF04775,PF08840		NP_001158037.1,XP_006537905.1,XP_006537906.1,XP_011248303.1,XP_011248304.1,XP_011248305.1,XP_011248306.1,XP_011248307.1,XP_030109278.1							
A2AKQ0	mmu:242585			AK049180,AK049462,AK169775,AK220330,AL772338					242585						IPR004853,IPR050186	mmu:242585		PF03151	R-MMU-173599,R-MMU-727802	NP_001343205.1,NP_808400.1,XP_006503143.1							
A2AKX3	mmu:269254			AK044730,AK048354,AK077911,AK129177,AL772379,AL845267,BC046382,BC058109,BC079604,BK001523					269254						IPR027417,IPR041677,IPR041679,IPR045055,IPR047187	mmu:269254		PF13086,PF13087		NP_932150.2							
A2AL36	NA			AK020148,AK031338,AK041715,AK131139,AL773523,AL845534,BC038386					26920						IPR001611,IPR003591,IPR032675,IPR050836			PF14580		NP_001366203.1,XP_006498131.1							
A2ALS5	mmu:110351			AK172955,AL805954,BC030891,BC052065					110351						IPR000331,IPR003109,IPR035974,IPR050989	mmu:110351		PF02145,PF02188,PF21022	R-MMU-392517,R-MMU-8853659	NP_001074624.1,NP_001318144.1,NP_083839.1,XP_030108947.1							
A2ALU4	mmu:110380			AK029338,AK032256,AK049850,AL805960,AL807777,DQ358971					110380						IPR001478,IPR014799,IPR014800,IPR027685,IPR036034	mmu:110380		PF00595,PF08687,PF08688		NP_001277613.1,NP_001277614.1,NP_001277615.1,NP_001277616.1,NP_001346087.1,NP_001346090.1,NP_001346092.1,NP_766029.2,XP_011246074.1,XP_011246075.1,XP_011246076.1,XP_011246077.1,XP_011246078.1,XP_011246079.1							
A2ALV5	NA			AL805972,AL808112,BX001048					100155						IPR039991			PF17825		NP_001357772.1,XP_017175979.1							
A2AM05	mmu:338349			AF483477,AK029118,AK031604,AK040554,AK052558,AK165111,AL805906,AL806524,BC024869,BC027370,BC089374,BC125622,BC125624,BX470174					338349						IPR038810	mmu:338349				NP_001392359.1,NP_780484.2,NP_796359.1,XP_006538089.1							
A2AM29	mmu:70122			AF333960,AL806533,AL831756,AL929524,BC021420					70122						IPR038704,IPR040930,IPR052790,IPR055129	mmu:70122		PF03366,PF17793	R-MMU-112382,R-MMU-674695,R-MMU-75955	NP_081602.3							
A2AMM0	mmu:68016			AK009073,AK009691,AL807771,BC089601,CH466565,EU487254					68016						IPR026752	mmu:68016		PF15237		NP_080785.2							
A2AMT1	mmu:12075			AB003147,AB010375,AK053766,AK143180,AL807801,BC057580					12075						IPR039008,IPR042358	mmu:12075		PF00038		NP_001277990.1,NP_033881.2							
A2AN08	mmu:69116			AB093242,AK044277,AK080556,AK082231,AK083644,AK086097,AL807833,BC040468,BC051096,BC057625,BC059890,BC094329					69116						IPR003126,IPR016024,IPR025704,IPR036322,IPR045189,IPR045841,IPR047509,IPR056530	mmu:69116		PF02207,PF13764,PF19423,PF24079	R-MMU-6798695,R-MMU-983168	NP_001153791.1							
A2ANU3	mmu:433485			AL831742,AL845436,BC147352,BC147353,BC147660,BC147661,CH466519					433485						IPR007593	mmu:433485		PF04505		NP_001078990.1,NP_001350023.1,NP_001350024.1,NP_001350025.1,NP_001396771.1,NP_001396773.1,NP_001396774.1,XP_006499937.1,XP_011237987.1,XP_011237989.1							
A2AP18	mmu:269615	3.1.4.11		AK044619,AK049970,AK078731,AL831788,AY966876,BC040465,BC052329,BX004788,DQ176851					269615						IPR000008,IPR000909,IPR001192,IPR001711,IPR001849,IPR002048,IPR011992,IPR011993,IPR015359,IPR017946,IPR018247,IPR028393,IPR035892,IPR046971	mmu:269615		PF00168,PF00387,PF00388,PF09279,PF16457	R-MMU-1855204	NP_001106831.1,NP_780765.2							
A2APB8	mmu:72119			AK153957,AL833801,BC060619,CH466551					72119						IPR009675,IPR015128,IPR027329,IPR027330	mmu:72119		PF06886,PF09041,PF12214	R-MMU-6804756,R-MMU-8854518	NP_001135447.1,NP_001135448.1,NP_001135449.1,NP_001135450.1,NP_082385.3,XP_006500276.1,XP_006500277.1,XP_006500278.1							
A2APC3	mmu:74711			AK015740,AL833801,AL928862,AM690753					74711						IPR004344,IPR013815	mmu:74711		PF03133	R-MMU-8955332	NP_001077087.1,NP_083340.2							
A2APF3	mmu:664799			AL837509,AL928599,BC151026,DQ153171					664799						IPR013087,IPR036236,IPR056438	mmu:664799		PF00096,PF23611		NP_001074856.1,NP_001342114.1,XP_017174657.1							
A2APM2	mmu:12505								12505						IPR000538,IPR001231,IPR016186,IPR016187,IPR043210	mmu:12505		PF00193		NP_033981.2							
A2APX8	mmu:20265			AJ810515,AL844526,AL928726					20265						IPR001696,IPR005821,IPR008051,IPR010526,IPR024583,IPR027359,IPR043203,IPR044564	mmu:20265		PF00520,PF06512,PF11933,PF24609		NP_001300926.1,NP_061203.2,XP_006499090.1,XP_006499091.1							
A2AQ07	mmu:545486			AL844534,BC147322,BC147323,BC147687,BC147698,CH466551					545486						IPR000217,IPR002453,IPR003008,IPR008280,IPR013838,IPR017975,IPR018316,IPR023123,IPR036525,IPR037103	mmu:545486		PF00091,PF03953	R-MMU-190840,R-MMU-2132295,R-MMU-2467813,R-MMU-2500257,R-MMU-3371497,R-MMU-380320,R-MMU-437239,R-MMU-5610787,R-MMU-5617833,R-MMU-5620924,R-MMU-5626467,R-MMU-5663220,R-MMU-6807878,R-MMU-6811434,R-MMU-6811436,R-MMU-68877,R-MMU-8852276,R-MMU-8955332,R-MMU-9646399,R-MMU-9648025,R-MMU-9668328,R-MMU-983189,R-MMU-9833482	NP_001074440.1							
A2AQ19	mmu:76246			AL844536,BC117848,BC117849					76246						IPR004343,IPR036128	mmu:76246		PF03126		NP_084388.2							
A2AQ25	mmu:208618			AB093289,AB125594,AB125595,AK052733,AK054453,AL844538,AL929100,BC026657,BC050016					208618						IPR022782,IPR051825	mmu:208618		PF03915		NP_001074475.1,NP_001171101.2,NP_084171.2,NP_835160.2,XP_006497478.1,XP_006497487.1							
A2AQ92	mmu:99439								99439						IPR002048,IPR010255,IPR011992,IPR013112,IPR013121,IPR013130,IPR017927,IPR017938,IPR018247,IPR019791,IPR034821,IPR037120,IPR039261,IPR050369	mmu:99439		PF00036,PF01794,PF03098,PF08022,PF08030,PF13499	R-MMU-209968	NP_001092767.1,XP_006500550.1,XP_030108139.1							
A2AQ99	NA														IPR002048,IPR010255,IPR011992,IPR013112,IPR013121,IPR013130,IPR017927,IPR017938,IPR018247,IPR019791,IPR034821,IPR037120,IPR039261,IPR050369			PF00036,PF01794,PF03098,PF08022,PF08030		NP_808278.2							
A2AR95	mmu:241576			AK029683,AK032208,AL845300,BX322585,BX571894					241576						IPR002172,IPR023415,IPR036055,IPR050685	mmu:241576		PF00057		NP_001277713.1,NP_849217.2,XP_006499544.1							
A2ARA8	mmu:241226		CPX-3122	AF041409,AK031326,AK044910,AK135193,AL845313					241226						IPR000413,IPR013517,IPR013519,IPR013649,IPR018184,IPR028994,IPR032695,IPR048285,IPR048286	mmu:241226		PF00357,PF01839,PF08441,PF20805,PF20806	R-MMU-2129379,R-MMU-216083,R-MMU-2173789,R-MMU-3000178	NP_001001309.1							
A2ARI4	mmu:107515			AK044357,AL845423,AL928922,AY255619,BC056637,BX294391					107515						IPR000276,IPR000372,IPR001611,IPR002131,IPR003591,IPR017452,IPR032675	mmu:107515		PF00001,PF01462,PF13855		NP_766259.2							
A2ARP1	mmu:327655			AF502585,AK046696,AK078268,AK083140,AK122264,AL845466,BC065138					327655						IPR000560,IPR029033,IPR033379,IPR037446,IPR040557	mmu:327655		PF00328,PF18086	R-MMU-1855167	NP_001394798.1,NP_001394802.1,NP_001394817.1,NP_001394819.1,NP_001394822.1,NP_848910.3,XP_006499804.1,XP_011237919.1							
A2ARP9	NA		CPX-9078	AF411816,AL845466,BC132140											IPR005821,IPR027359,IPR028747			PF00520	R-MMU-1300642								
A2ARV4	mmu:14725			AF197160,AK166702,AL845489,Y08566					14725						IPR000033,IPR000152,IPR000742,IPR001881,IPR002172,IPR009030,IPR011042,IPR018097,IPR023415,IPR026823,IPR036055,IPR049883,IPR051221,IPR056588	mmu:14725		PF00057,PF00058,PF07645,PF12662,PF14670,PF24468	R-MMU-8856825,R-MMU-8856828,R-MMU-975634,R-MMU-9758890	NP_001074557.1							
A2AS55	mmu:320816			AK052460,AK085853,AL845548,BC116229,BC116230					320816						IPR002110,IPR036770	mmu:320816		PF12796		NP_796242.2							
A2AS89	mmu:75986			AL928577,BC115693					75986						IPR005925,IPR006035,IPR023696	mmu:75986		PF00491	R-MMU-351143	NP_001074877.1							
A2ASI5	mmu:20269			AL772235,AL928621,KM373689,KM373690					20269						IPR001696,IPR005821,IPR010526,IPR024583,IPR027359,IPR043203,IPR044564	mmu:20269		PF00520,PF06512,PF11933,PF24609		NP_001342097.1,NP_001342098.1,NP_061202.3,XP_011237695.1,XP_017172210.1							
A2ASQ1	NA			AL928667,BC150703					11603						IPR000082,IPR000742,IPR001791,IPR001881,IPR002049,IPR002350,IPR003645,IPR003884,IPR013320,IPR036058,IPR036364,IPR050372			PF00008,PF00050,PF00053,PF00054,PF01390,PF07648	R-MMU-1971475,R-MMU-2022928,R-MMU-2024096,R-MMU-3000178,R-MMU-975634,R-MMU-9913351	NP_001355955.1,XP_011248479.1							
A2ASS6	NA		CPX-127	AL928681,AL928721,AL928789											IPR000719,IPR003598,IPR003599,IPR003961,IPR004168,IPR007110,IPR008266,IPR011009,IPR013098,IPR013106,IPR013783,IPR015129,IPR036116,IPR036179,IPR040849			PF00041,PF00069,PF02818,PF07679,PF09042,PF18362									
A2ASZ8	mmu:227731			AK049392,AK082756,AK122568,AK132204,AL928710,BC004720,BC019978,BC022114,BC037109,BC066998					227731						IPR002048,IPR002067,IPR002167,IPR011992,IPR018108,IPR023395	mmu:227731		PF00153,PF13499,PF13833		NP_001157829.1,NP_001157830.1,NP_001277487.1,NP_001349834.1,NP_666230.2,XP_006498017.1							
A2AT37	mmu:326622			AL928735,AL928924,BC138358,BC138359,CR388026					326622						IPR003890,IPR007193,IPR016024,IPR039762	mmu:326622		PF02854,PF04050	R-MMU-975957	NP_001074601.1,XP_006497548.1							
A2ATU9	NA														IPR013523,IPR016181,IPR017380,IPR019467,IPR037113,IPR048776			PF10394,PF21183									
A2AU37	mmu:668929			AB574185,AB602048,AL928988,HQ603828					668929						IPR006909,IPR006910,IPR023093,IPR036390,IPR039781,IPR049589	mmu:668929		PF04824,PF04825		NP_001263329.1,XP_006500105.1,XP_006500106.1							
A2AU72	mmu:70882			AK041744,AL929034					70882						IPR000225,IPR011989,IPR016024,IPR052441,IPR055164	mmu:70882		PF00514,PF14381		NP_001074552.1							
A2AUC9	mmu:228003			AL929083,BC150698,CH466519					228003						IPR000210,IPR006652,IPR011333,IPR011705,IPR015915,IPR017096,IPR030571	mmu:228003		PF00651,PF07707,PF24681	R-MMU-8951664,R-MMU-983168	NP_001074556.1							
A2AUM0	mmu:27103								27103						IPR000719,IPR006575,IPR008271,IPR011009,IPR016135,IPR016255,IPR017441,IPR024435,IPR036621,IPR041715,IPR045864,IPR050339	mmu:27103		PF00069,PF05773,PF12745,PF13393		NP_038747.2							
A2AUM9	mmu:99100		CPX-1160	AK173060,AL928930,AL929166,BC026366,BX321866					99100						IPR051235	mmu:99100			R-MMU-2565942,R-MMU-380259,R-MMU-380270,R-MMU-380284,R-MMU-380320,R-MMU-5620912,R-MMU-8854518	NP_001074560.1							
A2AUU0	mmu:228019			AL929228,BC004636,BC057960,DQ093357,DQ093358,DQ230973,DQ230974					228019						IPR013217,IPR026113,IPR029063	mmu:228019		PF08242		NP_001103982.1,NP_663499.2,XP_006499258.1							
A2AVA0	mmu:64817			AF206329,AK014693,AK035333,AK052699,AL805969,AL929406,BC008135					64817						IPR000152,IPR000436,IPR000742,IPR001759,IPR001881,IPR002035,IPR003410,IPR009030,IPR011641,IPR013032,IPR013320,IPR013783,IPR018097,IPR024731,IPR035976,IPR036465,IPR049883,IPR051277	mmu:64817		PF00008,PF00084,PF00092,PF00354,PF02494,PF07645,PF07699,PF12661,PF12947		NP_073725.2							
A2AVZ9	mmu:58207			AF188622,AK086962,AL935159,BC089603					58207						IPR011701,IPR027197,IPR036259	mmu:58207		PF07690		NP_001408787.1,NP_001408788.1,NP_001408789.1,NP_001408790.1,NP_067373.2,XP_006500020.1,XP_006500021.1,XP_006500022.1,XP_006500023.1,XP_006500024.1							
A2AWL7	mmu:29808			AF205935,AK032570,AK046252,AK133775,AK162302,AK172962,AL954662					29808						IPR001699,IPR008967,IPR011598,IPR018186,IPR032060,IPR036638,IPR036960,IPR037935,IPR046360	mmu:29808		PF00010,PF00907,PF16059	R-MMU-8953750	NP_038748.2							
A2AWP0	mmu:329581			AL954707,BC107260,BC125013					329581						IPR001370,IPR001841,IPR013083,IPR017907,IPR050784	mmu:329581		PF00653,PF13920		NP_001156719.1							
A2AX52	mmu:68553			AB370265,AC120386,AM231151,AM231152,AM231153					68553						IPR002035,IPR008160,IPR036465,IPR050525	mmu:68553		PF00092,PF01391		NP_081039.2,XP_036011120.1							
A2BDX3	mmu:69372			BX005039					69372						IPR000594,IPR001763,IPR028885,IPR035985,IPR036873,IPR045886	mmu:69372		PF00581,PF00899	R-MMU-947581	NP_001153802.1							
A2BH40	mmu:93760		CPX-1232,CPX-1233,CPX-1236,CPX-1237,CPX-1240,CPX-1241,CPX-1244,CPX-1245,CPX-1251,CPX-1252,CPX-1253,CPX-1256,CPX-1257,CPX-1261,CPX-1262	AF268912,BC082554,BX537327,CR751606,CR925752					93760						IPR001606,IPR011989,IPR016024,IPR021906,IPR030094,IPR033388,IPR036431	mmu:93760		PF01388,PF12031	R-MMU-3214858,R-MMU-8939243	NP_001074288.1,NP_001349999.1,NP_001388204.1,NP_001388205.1,XP_006539390.1,XP_030109803.1							
A2CG49	mmu:545156			AC154524,AC154588,AC155257,AC165079,AK008844,AK081504,AK088732,AK139581,AK158544,AK159031,BC157950,BC172101,CT010573					545156						IPR000219,IPR000719,IPR001251,IPR001452,IPR001849,IPR002017,IPR003598,IPR003599,IPR003961,IPR007110,IPR008271,IPR011009,IPR011993,IPR013098,IPR013783,IPR017441,IPR018159,IPR028570,IPR035899,IPR036028,IPR036116,IPR036179,IPR036865,IPR047053,IPR047054,IPR051336,IPR055251	mmu:545156		PF00018,PF00041,PF00069,PF00435,PF00621,PF07679,PF13716,PF16609,PF22697,PF23323,PF23587	R-MMU-193648,R-MMU-3928662,R-MMU-416476,R-MMU-416482,R-MMU-5687128,R-MMU-8980692,R-MMU-9013149,R-MMU-9013408	NP_001157740.1,XP_006522445.1							
A2CG63	mmu:94246		CPX-3441,CPX-3443,CPX-3444	AK031062,AK041414,BC137783,CT025604					94246						IPR001606,IPR002999,IPR012603,IPR016197,IPR025995,IPR028853,IPR036431,IPR047474,IPR047476,IPR051232	mmu:94246		PF01388,PF08169,PF11717	R-MMU-3214815	NP_919238.1,NP_937755.1,XP_006516869.1,XP_006516870.1,XP_017171137.1							
A2KF29	NA			AJ245452											IPR000719,IPR008266,IPR011009			PF00069									
A2RST1	mmu:211666			AC102860,AC116729,BC132234,BC132260					211666						IPR001129,IPR001446,IPR023352,IPR050997	mmu:211666		PF01124	R-MMU-156590,R-MMU-5423646	NP_778160.2							
A2RSY6	mmu:98685			AK004493,AK088077,AK146088,AK148524,BC022682,BC037478,BC110425,BC132299					98685						IPR002905,IPR013087,IPR029063,IPR042296	mmu:98685		PF02005		NP_081152.2							
A2RT67	mmu:105841			AK053114,AK173046,BC132389,BC137791					105841						IPR001194,IPR001680,IPR005112,IPR015943,IPR019775,IPR036322,IPR037516,IPR043153,IPR051696	mmu:105841		PF02141	R-MMU-8876198	NP_001074535.1							
A2RTF1	mmu:271036		CPX-9078	AK030010,BC132479,EF199807					271036						IPR028748,IPR048786,IPR048788,IPR048789,IPR053903,IPR053904	mmu:271036		PF15149,PF21541,PF21548,PF22830,PF22831	R-MMU-1300642	NP_766611.2							
A3FIN4	mmu:320571			AK076708,AK078567,AL732504,EF377342					320571						IPR001757,IPR006539,IPR008250,IPR018303,IPR023214,IPR023298,IPR023299,IPR032630,IPR032631,IPR036412,IPR044492	mmu:320571		PF13246,PF16209,PF16212		NP_796169.2							
A3KFM7	mmu:71389			AK122496,AK142177,AL590430,AL591763,BC150806					71389						IPR000330,IPR000953,IPR001650,IPR002464,IPR006576,IPR014001,IPR016197,IPR023780,IPR027417,IPR038718,IPR049730,IPR051493,IPR056342	mmu:71389		PF00176,PF00271,PF00385,PF23078		NP_775544.2,XP_011238078.1,XP_017174747.1							
A3KFX0	mmu:230718			AL606934,BC147308,BC147309,BC147730,BC147733,CH466552					230718						IPR010394	mmu:230718		PF06189	R-MMU-73621,R-MMU-74259	NP_001078971.1							
A3KG59	mmu:242377			AK145296,AL670464					242377						IPR002933,IPR011650,IPR017144,IPR017439,IPR036264,IPR052030	mmu:242377		PF01546,PF07687		NP_001030039.2,NP_001406370.1							
A3KG93	NA								99982						IPR002937,IPR007526,IPR009057,IPR017366,IPR036188,IPR036388,IPR050281			PF01593,PF04433		NP_001334150.1							
A3KGF7	mmu:18796			AK045469,AK169442,AL772255,AY902324					18796						IPR000008,IPR000909,IPR001192,IPR001711,IPR011992,IPR014815,IPR016280,IPR017946,IPR028403,IPR035892,IPR037862,IPR042531,IPR046969,IPR053945	mmu:18796		PF00168,PF00387,PF00388,PF08703,PF17787,PF22631	R-MMU-112043,R-MMU-1855204,R-MMU-399997,R-MMU-4086398,R-MMU-416476,R-MMU-418217,R-MMU-434316,R-MMU-500657	NP_001277719.1,NP_808236.2							
A3KGS3	mmu:241694			AK038838,AK157932,AK173140,AL845273,AL845430,AL935056,BC053994,BC096528					241694						IPR000331,IPR016024,IPR027107,IPR035974,IPR046859	mmu:241694		PF02145,PF20412		NP_001028520.2							
A3KGV1	mmu:18286			AF000968,AF034105,AK143726,AK168415,AL928926,BC057001					18286						IPR026099	mmu:18286			R-MMU-2565942,R-MMU-380259,R-MMU-380270,R-MMU-380284,R-MMU-380320,R-MMU-5620912,R-MMU-8854518	NP_001106684.1,NP_001106685.1,NP_001171130.1,NP_001171132.1,NP_001342065.1,NP_001342066.1,NP_001355989.1,NP_001361109.1,NP_001361110.1,NP_001361111.1,NP_038643.1,XP_017171778.1,XP_017171779.1,XP_017171780.1,XP_017171781.1,XP_017171782.1,XP_017171793.1,XP_017171794.1,XP_030104169.1,XP_036015301.1,XP_036015305.1,XP_036015320.1,XP_036015321.1,XP_036015333.1							
